folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_CueSpecificTrialNum,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Pavlovian_cbx,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Stage,Schedule,Day,DevaluedOutcome
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,cue_5,929,2,0,0,1,0.0600000000000591,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,cue_5,930,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,cue_5,931,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,cue_5,932,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,cue_5,953.42,1,0,0,1,0.139999999999986,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,cue_5,954.42,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,cue_5,955.42,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,cue_5,956.42,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,cue_5,957.42,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,cue_5,967.66,1,0,0,1,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,cue_5,968.66,2,0,0,0,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,cue_5,969.66,3,0,0,0,0.360000000000014,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,cue_5,970.66,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,cue_5,971.66,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,cue_5,989.86,1,0,0,1,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,cue_5,990.86,2,0,0,0,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,cue_5,991.86,3,0,0,0,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,cue_5,992.86,4,0,0,0,0.67999999999995,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,cue_5,993.86,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,cue_5,995.16,1,0,0,1,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,cue_5,996.16,2,0,0,1,0.379999999999995,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,cue_5,997.16,3,0,0,0,0.300000000000068,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,cue_5,998.16,4,0,0,1,0.0799999999999272,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,cue_5,999.16,5,0,0,0,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,cue_5,1050.3,1,0,0,1,0.559999999999945,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,cue_5,1051.3,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,cue_5,1052.3,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,cue_5,1053.3,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,cue_5,1054.3,5,0,0,1,0.220000000000027,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,cue_5,1056.48,1,0,0,1,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,cue_5,1057.48,2,0,0,1,0.440000000000055,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,cue_5,1058.48,3,0,0,0,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,cue_5,1059.48,4,0,0,0,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,cue_5,1060.48,5,0,0,0,0.440000000000055,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,cue_5,1065.44,1,0,0,1,0.839999999999918,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,cue_5,1066.44,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,cue_5,1067.44,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,cue_5,1068.44,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,cue_5,1069.44,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,cue_5,1307.1,1,0,0,1,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,cue_5,1308.1,2,0,0,0,0.860000000000127,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,cue_5,1309.1,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,cue_5,1310.1,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,cue_5,1311.1,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,1,1,pre_4,721.68,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,1,1,pre_4,722.68,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,1,1,pre_4,723.68,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,1,1,pre_4,724.68,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,1,1,pre_4,725.68,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,3,2,pre_4,1020.54,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,3,2,pre_4,1021.54,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,3,2,pre_4,1022.54,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,3,2,pre_4,1023.54,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,3,2,pre_4,1024.54,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,4,1,pre_5,767.46,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,4,1,pre_5,768.46,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,4,1,pre_5,769.46,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,4,1,pre_5,770.46,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,4,1,pre_5,771.46,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,5,2,pre_5,783.34,1,0,0,0,0,0,1,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,5,2,pre_5,784.34,2,0,0,0,0,0,1,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,5,2,pre_5,785.34,3,0,0,0,0,0,0.639999999999986,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,5,2,pre_5,786.34,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,5,2,pre_5,787.34,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,6,3,pre_5,792.78,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,6,3,pre_5,793.78,2,0,0,0,0,1,0.439999999999941,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,6,3,pre_5,794.78,3,0,0,0,0,0,1,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,6,3,pre_5,795.78,4,0,0,0,0,1,0.980000000000018,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,6,3,pre_5,796.78,5,0,0,0,0,0,0.0199999999999818,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,7,4,pre_5,801.06,1,0,0,1,0.459999999999923,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,7,4,pre_5,802.06,2,0,0,0,0.0600000000000591,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,7,4,pre_5,803.06,3,0,0,0,0,2,0.660000000000082,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,7,4,pre_5,804.06,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,7,4,pre_5,805.06,5,0,0,0,0,1,0.419999999999959,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,8,5,pre_5,812.34,1,0,0,0,0,1,0.379999999999995,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,8,5,pre_5,813.34,2,0,0,0,0,0,0.17999999999995,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,8,5,pre_5,814.34,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,8,5,pre_5,815.34,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,8,5,pre_5,816.34,5,0,0,0,0,1,0.219999999999914,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,9,6,pre_5,826.36,1,0,0,0,0,1,0.659999999999968,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,9,6,pre_5,827.36,2,0,0,0,0,0,0.299999999999955,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,9,6,pre_5,828.36,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,9,6,pre_5,829.36,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,9,6,pre_5,830.36,5,0,0,0,0,1,0.399999999999977,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,10,7,pre_5,837.64,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,10,7,pre_5,838.64,2,0,0,0,0,1,0.299999999999955,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,10,7,pre_5,839.64,3,0,0,0,0,0,0.0600000000000591,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,10,7,pre_5,840.64,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,10,7,pre_5,841.64,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,11,8,pre_5,858.74,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,11,8,pre_5,859.74,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
