folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,counterbalancing,Pavlovian_cbx,DevaluedOutcome1,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Stage,Schedule,Day,DevaluedOutcome,Test_Period
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,1,0,60,1,0.0599999999999987,6,5.34,1,2.58,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,2,60,120,1,0.0600000000000023,3,1.38,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,3,120,180,0,0,1,0.439999999999998,12,4.00000000000003,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,4,180,240,0,0,0,0,2,1.44,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,5,240,300,1,1.07999999999998,9,5.90000000000003,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,6,300,360,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,7,360,420,2,2.03999999999996,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,13,720,780,5,1.81999999999994,2,1.78000000000009,0,0,0,0,4,20,2,10,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,14,780,840,0,0,3,1.74000000000001,1,0.520000000000095,0,0,0,0,3,15,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,15,840,900,2,0.379999999999882,4,3.45999999999992,1,0.100000000000023,0,0,1,5,4,20,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,16,900,960,1,0.980000000000018,1,0.879999999999995,0,0,0,0,1,3.86000000000001,1,5,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,17,960,1020,0,0,1,0.460000000000036,5,0.32000000000005,0,0,0,1.13999999999999,1,5,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,18,1020,1080,0,0,1,0.600000000000023,0,0,0,0,0,0,1,5,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,21,1200,1260,0,0,1,2.77999999999997,0,0,0,0,0,0,1,5,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat23.csv,23____,54,1,1,C,Marios,251,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,1,0,60,0,0,0,0,1,0.0599999999999987,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,2,60,120,3,8.30000000000001,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,3,120,180,1,1.94,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,6,300,360,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,7,360,420,2,3.97999999999996,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,10,540,600,3,3.54000000000008,0,0,2,2.60000000000002,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,16,900,960,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,20,1140,1200,1,0.0199999999999818,0,0,0,0,0,0,1,4.20000000000005,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,21,1200,1260,0,0,0,0,0,0,0,0,0,0.799999999999955,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat42.csv,42____,54,5,1,C,Marios,248,22,1260,1320,0,0,0,0,1,0.339999999999918,0,0,0,0,0,0,A,Y,Banana,M,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,1,0,60,2,1.08,1,0.0599999999999952,3,0.979999999999995,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,2,60,120,0,0,0,0,1,0.240000000000009,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,3,120,180,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,5,240,300,0,0,8,0.620000000000005,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,6,300,360,0,0,0,0,2,2.07999999999993,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,7,360,420,0,0,0,0,1,0.120000000000005,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,8,420,480,4,3.16000000000003,0,0,2,0.439999999999998,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,11,600,660,0,0,0,0,3,0.980000000000132,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,12,660,720,0,0,0,0,2,0.319999999999936,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,13,720,780,2,0.139999999999986,0,0,1,0.399999999999977,0,0,2,10,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,14,780,840,6,0.479999999999791,0,0,8,4.25999999999999,0,0,4,20,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,16,900,960,0,0,0,0,2,0.579999999999927,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,18,1020,1080,0,0,0,0,1,0.0399999999999636,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,19,1080,1140,1,0.0399999999999636,0,0,0,0,0,0,1,5,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat44.csv,44____,54,6,1,C,Marios,248,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,M,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,1,0,60,0,0,0,0,3,1.23999999999999,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,2,60,120,0,0,0,0,1,0.120000000000005,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,3,120,180,0,0,3,0.399999999999977,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,6,300,360,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,7,360,420,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,13,720,780,1,0.740000000000009,0,0,2,11.52,0,0,0,0,1,5,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat18.csv,18____,55,9,1,C,Marios,248,14,780,840,0,0,0,0,1,0.279999999999973,0,0,0,0,0,0,B,X,Chocolate,F,Right,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
