Subj,Drug,time_mins,activity,bin5mins,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins,Period,Amph,LY
6_1,LY_Amph,36,166,8,4,3,2,2,1,Test,Amph,LY
6_1,LY_Amph,37,155,8,4,3,2,2,1,Test,Amph,LY
6_1,LY_Amph,38,150,8,4,3,2,2,1,Test,Amph,LY
6_1,LY_Amph,39,172,8,4,3,2,2,1,Test,Amph,LY
6_1,LY_Amph,40,162,8,4,3,2,2,1,Test,Amph,LY
6_1,LY_Amph,41,146,9,5,3,3,2,1,Test,Amph,LY
6_1,LY_Amph,42,149,9,5,3,3,2,1,Test,Amph,LY
6_1,LY_Amph,43,139,9,5,3,3,2,1,Test,Amph,LY
6_1,LY_Amph,44,154,9,5,3,3,2,1,Test,Amph,LY
6_1,LY_Amph,45,139,9,5,3,3,2,1,Test,Amph,LY
6_1,LY_Amph,46,167,10,5,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,47,137,10,5,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,48,148,10,5,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,49,165,10,5,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,50,184,10,5,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,51,171,11,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,52,150,11,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,53,152,11,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,54,154,11,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,55,159,11,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,56,174,12,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,57,162,12,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,58,180,12,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,59,123,12,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,60,153,12,6,4,3,2,1,Test,Amph,LY
6_1,LY_Amph,61,169,13,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,62,152,13,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,63,130,13,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,64,145,13,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,65,158,13,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,66,168,14,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,67,150,14,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,68,132,14,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,69,163,14,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,70,150,14,7,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,71,148,15,8,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,72,137,15,8,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,73,136,15,8,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,74,139,15,8,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,75,139,15,8,5,4,3,2,Test,Amph,LY
6_1,LY_Amph,76,140,16,8,6,4,3,2,Test,Amph,LY
6_1,LY_Amph,77,116,16,8,6,4,3,2,Test,Amph,LY
6_1,LY_Amph,78,140,16,8,6,4,3,2,Test,Amph,LY
6_1,LY_Amph,79,138,16,8,6,4,3,2,Test,Amph,LY
6_1,LY_Amph,80,141,16,8,6,4,3,2,Test,Amph,LY
6_1,LY_Amph,81,140,17,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,82,178,17,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,83,148,17,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,84,173,17,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,85,154,17,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,86,144,18,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,87,163,18,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,88,139,18,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,89,145,18,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,90,159,18,9,6,5,3,2,Test,Amph,LY
6_1,LY_Amph,91,149,19,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,92,129,19,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,93,171,19,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,94,179,19,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,95,166,19,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,96,147,20,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,97,140,20,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,98,167,20,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,99,164,20,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,100,150,20,10,7,5,4,2,Test,Amph,LY
6_1,LY_Amph,101,160,21,11,7,6,4,2,Test,Amph,LY
6_1,LY_Amph,102,197,21,11,7,6,4,2,Test,Amph,LY
6_1,LY_Amph,103,194,21,11,7,6,4,2,Test,Amph,LY
6_1,LY_Amph,104,150,21,11,7,6,4,2,Test,Amph,LY
6_1,LY_Amph,105,182,21,11,7,6,4,2,Test,Amph,LY
6_1,LY_Amph,106,160,22,11,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,107,150,22,11,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,108,174,22,11,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,109,142,22,11,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,110,130,22,11,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,111,149,23,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,112,131,23,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,113,141,23,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,114,144,23,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,115,125,23,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,116,113,24,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,117,130,24,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,118,132,24,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,119,141,24,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,120,131,24,12,8,6,4,2,Test,Amph,LY
6_1,LY_Amph,121,137,25,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,122,151,25,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,123,180,25,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,124,146,25,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,125,129,25,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,126,122,26,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,127,177,26,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,128,124,26,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,129,122,26,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,130,147,26,13,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,131,165,27,14,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,132,130,27,14,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,133,111,27,14,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,134,102,27,14,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,135,127,27,14,9,7,5,3,Test,Amph,LY
6_1,LY_Amph,136,155,28,14,10,7,5,3,Test,Amph,LY
6_1,LY_Amph,137,156,28,14,10,7,5,3,Test,Amph,LY
6_1,LY_Amph,138,141,28,14,10,7,5,3,Test,Amph,LY
6_1,LY_Amph,139,139,28,14,10,7,5,3,Test,Amph,LY
6_1,LY_Amph,140,121,28,14,10,7,5,3,Test,Amph,LY
6_1,LY_Amph,141,154,29,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,142,150,29,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,143,162,29,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,144,181,29,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,145,162,29,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,146,180,30,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,147,151,30,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,148,165,30,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,149,108,30,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,150,148,30,15,10,8,5,3,Test,Amph,LY
6_1,LY_Amph,151,143,31,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,152,174,31,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,153,158,31,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,154,155,31,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,155,145,31,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,156,131,32,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,157,180,32,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,158,230,32,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,159,183,32,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,160,166,32,16,11,8,6,3,Test,Amph,LY
6_1,LY_Amph,161,145,33,17,11,9,6,3,Test,Amph,LY
6_1,LY_Amph,162,181,33,17,11,9,6,3,Test,Amph,LY
6_1,LY_Amph,163,148,33,17,11,9,6,3,Test,Amph,LY
6_1,LY_Amph,164,193,33,17,11,9,6,3,Test,Amph,LY
6_1,LY_Amph,165,186,33,17,11,9,6,3,Test,Amph,LY
6_1,LY_Amph,166,173,34,17,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,167,175,34,17,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,168,161,34,17,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,169,118,34,17,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,170,52,34,17,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,171,20,35,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,172,54,35,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,173,120,35,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,174,117,35,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,175,113,35,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,176,102,36,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,177,91,36,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,178,123,36,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,179,88,36,18,12,9,6,3,Test,Amph,LY
6_1,LY_Amph,180,16,36,18,12,9,6,3,Test,Amph,LY
6_2,Veh_Amph,1,61,1,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,2,40,1,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,3,67,1,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,4,129,1,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,5,153,1,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,6,99,2,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,7,97,2,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,8,79,2,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,9,99,2,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,10,106,2,1,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,11,88,3,2,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,12,86,3,2,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,13,108,3,2,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,14,76,3,2,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,15,100,3,2,1,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,16,107,4,2,2,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,17,113,4,2,2,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,18,119,4,2,2,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,19,85,4,2,2,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,20,76,4,2,2,1,1,1,Test,Amph,Veh
6_2,Veh_Amph,21,110,5,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,22,141,5,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,23,107,5,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,24,110,5,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,25,96,5,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,26,86,6,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,27,104,6,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,28,101,6,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,29,123,6,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,30,134,6,3,2,2,1,1,Test,Amph,Veh
6_2,Veh_Amph,31,118,7,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,32,91,7,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,33,81,7,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,34,116,7,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,35,86,7,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,36,148,8,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,37,106,8,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,38,131,8,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,39,103,8,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,40,117,8,4,3,2,2,1,Test,Amph,Veh
6_2,Veh_Amph,41,98,9,5,3,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,42,121,9,5,3,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,43,104,9,5,3,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,44,126,9,5,3,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,45,119,9,5,3,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,46,116,10,5,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,47,160,10,5,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,48,104,10,5,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,49,132,10,5,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,50,124,10,5,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,51,145,11,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,52,124,11,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,53,139,11,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,54,98,11,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,55,96,11,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,56,81,12,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,57,108,12,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,58,128,12,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,59,88,12,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,60,115,12,6,4,3,2,1,Test,Amph,Veh
6_2,Veh_Amph,61,131,13,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,62,141,13,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,63,124,13,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,64,125,13,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,65,97,13,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,66,95,14,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,67,80,14,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,68,103,14,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,69,106,14,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,70,162,14,7,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,71,93,15,8,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,72,95,15,8,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,73,59,15,8,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,74,68,15,8,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,75,79,15,8,5,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,76,136,16,8,6,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,77,113,16,8,6,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,78,104,16,8,6,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,79,103,16,8,6,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,80,131,16,8,6,4,3,2,Test,Amph,Veh
6_2,Veh_Amph,81,124,17,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,82,135,17,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,83,101,17,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,84,113,17,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,85,71,17,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,86,98,18,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,87,84,18,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,88,86,18,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,89,111,18,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,90,77,18,9,6,5,3,2,Test,Amph,Veh
6_2,Veh_Amph,91,65,19,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,92,94,19,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,93,72,19,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,94,88,19,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,95,93,19,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,96,77,20,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,97,104,20,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,98,92,20,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,99,88,20,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,100,99,20,10,7,5,4,2,Test,Amph,Veh
6_2,Veh_Amph,101,77,21,11,7,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,102,116,21,11,7,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,103,110,21,11,7,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,104,115,21,11,7,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,105,72,21,11,7,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,106,68,22,11,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,107,76,22,11,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,108,85,22,11,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,109,52,22,11,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,110,54,22,11,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,111,62,23,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,112,91,23,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,113,90,23,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,114,74,23,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,115,119,23,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,116,106,24,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,117,98,24,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,118,99,24,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,119,136,24,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,120,46,24,12,8,6,4,2,Test,Amph,Veh
6_2,Veh_Amph,121,61,25,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,122,152,25,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,123,126,25,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,124,60,25,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,125,121,25,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,126,155,26,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,127,109,26,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,128,126,26,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,129,116,26,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,130,85,26,13,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,131,89,27,14,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,132,100,27,14,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,133,138,27,14,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,134,157,27,14,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,135,165,27,14,9,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,136,24,28,14,10,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,137,58,28,14,10,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,138,125,28,14,10,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,139,160,28,14,10,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,140,123,28,14,10,7,5,3,Test,Amph,Veh
6_2,Veh_Amph,141,72,29,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,142,37,29,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,143,39,29,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,144,46,29,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,145,64,29,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,146,154,30,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,147,143,30,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,148,106,30,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,149,129,30,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,150,25,30,15,10,8,5,3,Test,Amph,Veh
6_2,Veh_Amph,151,50,31,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,152,79,31,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,153,100,31,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,154,134,31,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,155,107,31,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,156,65,32,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,157,174,32,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,158,117,32,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,159,125,32,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,160,102,32,16,11,8,6,3,Test,Amph,Veh
6_2,Veh_Amph,161,88,33,17,11,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,162,90,33,17,11,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,163,95,33,17,11,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,164,101,33,17,11,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,165,95,33,17,11,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,166,90,34,17,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,167,95,34,17,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,168,80,34,17,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,169,76,34,17,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,170,129,34,17,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,171,105,35,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,172,74,35,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,173,117,35,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,174,155,35,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,175,39,35,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,176,41,36,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,177,59,36,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,178,84,36,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,179,136,36,18,12,9,6,3,Test,Amph,Veh
6_2,Veh_Amph,180,102,36,18,12,9,6,3,Test,Amph,Veh
6_3,Veh_Veh,1,113,1,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,2,25,1,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,3,29,1,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,4,13,1,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,5,9,1,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,6,27,2,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,7,3,2,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,8,1,2,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,9,60,2,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,10,15,2,1,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,11,0,3,2,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,12,1,3,2,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,13,0,3,2,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,14,8,3,2,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,15,4,3,2,1,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,16,10,4,2,2,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,17,4,4,2,2,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,18,2,4,2,2,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,19,3,4,2,2,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,20,2,4,2,2,1,1,1,Test,Veh,Veh
6_3,Veh_Veh,21,0,5,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,22,4,5,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,23,0,5,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,24,0,5,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,25,8,5,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,26,11,6,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,27,6,6,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,28,4,6,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,29,11,6,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,30,76,6,3,2,2,1,1,Test,Veh,Veh
6_3,Veh_Veh,31,1,7,4,3,2,2,1,Test,Veh,Veh
6_3,Veh_Veh,32,3,7,4,3,2,2,1,Test,Veh,Veh
6_3,Veh_Veh,33,1,7,4,3,2,2,1,Test,Veh,Veh
6_3,Veh_Veh,34,3,7,4,3,2,2,1,Test,Veh,Veh
6_3,Veh_Veh,35,0,7,4,3,2,2,1,Test,Veh,Veh
6_3,Veh_Veh,36,2,8,4,3,2,2,1,Test,Veh,Veh
6_3,Veh_Veh,37,4,8,4,3,2,2,1,Test,Veh,Veh
6_3,Veh_Veh,38,16,8,4,3,2,2,1,Test,Veh,Veh
6_3,Veh_Veh,39,14,8,4,3,2,2,1,Test,Veh,Veh
