RewardMagnitude,Time,UniqueID,DA,Subj,Date,channel,drug
3,0.7000000000000002,R34_20130301_0_SAL,0.269866031,R34,20130301,0,SAL
3,0.7000000000000002,R52_20130911_0_SAL,0.360287464,R52,20130911,0,SAL
3,0.7000000000000002,R54_20140619_0_SAL,0.200642955,R54,20140619,0,SAL
3,0.7000000000000002,R56_20140619_0_SAL,0.239467467,R56,20140619,0,SAL
3,0.7000000000000002,R57_20140618_0_SAL,0.187226224,R57,20140618,0,SAL
3,0.7000000000000002,R58_20140620_0_SAL,0.355201262,R58,20140620,0,SAL
3,0.7000000000000002,R69_20141211_0_SAL,0.415298857,R69,20141211,0,SAL
3,0.7000000000000002,R72_20141212_0_SAL,0.158662002,R72,20141212,0,SAL
3,0.7000000000000002,R29_20130227_1_SAL,0.295552154,R29,20130227,1,SAL
3,0.7000000000000002,R32_20130301_1_SAL,0.216024582,R32,20130301,1,SAL
3,0.7000000000000002,R34_20130301_1_SAL,0.497004605,R34,20130301,1,SAL
3,0.7000000000000002,R52_20130911_1_SAL,0.227369884,R52,20130911,1,SAL
3,0.7000000000000002,R54_20140619_1_SAL,0.762910888,R54,20140619,1,SAL
3,0.7000000000000002,R55_20140617_1_SAL,0.267987518,R55,20140617,1,SAL
3,0.7000000000000002,R57_20140618_1_SAL,0.179544476,R57,20140618,1,SAL
3,0.7000000000000002,R69_20141211_1_SAL,0.139747602,R69,20141211,1,SAL
3,0.7000000000000002,R72_20141212_1_SAL,0.167161618,R72,20141212,1,SAL
3,0.7000000000000002,R29_20130301_0_LY,0.292060219,R29,20130301,0,LY
3,0.7000000000000002,R34_20130227_0_LY,0.499350244,R34,20130227,0,LY
3,0.7000000000000002,R52_20130913_0_LY,0.198188664,R52,20130913,0,LY
3,0.7000000000000002,R54_20140617_0_LY,0.419878525,R54,20140617,0,LY
3,0.7000000000000002,R56_20140617_0_LY,0.189520184,R56,20140617,0,LY
3,0.7000000000000002,R57_20140620_0_LY,0.310019545,R57,20140620,0,LY
3,0.7000000000000002,R58_20140618_0_LY,0.818807826,R58,20140618,0,LY
3,0.7000000000000002,R69_20141209_0_LY,1.250539636,R69,20141209,0,LY
3,0.7000000000000002,R72_20141210_0_LY,0.418901457,R72,20141210,0,LY
3,0.7000000000000002,R29_20130301_1_LY,0.279864714,R29,20130301,1,LY
3,0.7000000000000002,R32_20130227_1_LY,0.469030693,R32,20130227,1,LY
3,0.7000000000000002,R34_20130227_1_LY,0.647332278,R34,20130227,1,LY
3,0.7000000000000002,R52_20130913_1_LY,0.055563351,R52,20130913,1,LY
3,0.7000000000000002,R54_20140617_1_LY,0.590630796,R54,20140617,1,LY
3,0.7000000000000002,R55_20140619_1_LY,0.504997415,R55,20140619,1,LY
3,0.7000000000000002,R57_20140620_1_LY,0.514650173,R57,20140620,1,LY
3,0.7000000000000002,R69_20141209_1_LY,0.342553435,R69,20141209,1,LY
3,0.7000000000000002,R72_20141210_1_LY,0.625144499,R72,20141210,1,LY
3,0.7999999999999998,R29_20130227_0_SAL,0.407116893,R29,20130227,0,SAL
3,0.7999999999999998,R34_20130301_0_SAL,0.31014994,R34,20130301,0,SAL
3,0.7999999999999998,R52_20130911_0_SAL,0.397220661,R52,20130911,0,SAL
3,0.7999999999999998,R54_20140619_0_SAL,0.198652325,R54,20140619,0,SAL
3,0.7999999999999998,R56_20140619_0_SAL,0.283493647,R56,20140619,0,SAL
3,0.7999999999999998,R57_20140618_0_SAL,0.180609856,R57,20140618,0,SAL
3,0.7999999999999998,R58_20140620_0_SAL,0.355492481,R58,20140620,0,SAL
3,0.7999999999999998,R69_20141211_0_SAL,0.449571999,R69,20141211,0,SAL
3,0.7999999999999998,R72_20141212_0_SAL,0.135588855,R72,20141212,0,SAL
3,0.7999999999999998,R29_20130227_1_SAL,0.314468574,R29,20130227,1,SAL
3,0.7999999999999998,R32_20130301_1_SAL,0.221033346,R32,20130301,1,SAL
3,0.7999999999999998,R34_20130301_1_SAL,0.542432501,R34,20130301,1,SAL
3,0.7999999999999998,R52_20130911_1_SAL,0.262911666,R52,20130911,1,SAL
3,0.7999999999999998,R54_20140619_1_SAL,0.774030333,R54,20140619,1,SAL
3,0.7999999999999998,R55_20140617_1_SAL,0.287837584,R55,20140617,1,SAL
3,0.7999999999999998,R57_20140618_1_SAL,0.204282972,R57,20140618,1,SAL
3,0.7999999999999998,R69_20141211_1_SAL,0.173504836,R69,20141211,1,SAL
3,0.7999999999999998,R72_20141212_1_SAL,0.211869984,R72,20141212,1,SAL
3,0.7999999999999998,R29_20130301_0_LY,0.267655757,R29,20130301,0,LY
3,0.7999999999999998,R34_20130227_0_LY,0.522773718,R34,20130227,0,LY
3,0.7999999999999998,R52_20130913_0_LY,0.200873172,R52,20130913,0,LY
3,0.7999999999999998,R54_20140617_0_LY,0.46555303,R54,20140617,0,LY
3,0.7999999999999998,R56_20140617_0_LY,0.205301161,R56,20140617,0,LY
3,0.7999999999999998,R57_20140620_0_LY,0.367668661,R57,20140620,0,LY
3,0.7999999999999998,R58_20140618_0_LY,0.900582252,R58,20140618,0,LY
3,0.7999999999999998,R69_20141209_0_LY,1.349387409,R69,20141209,0,LY
3,0.7999999999999998,R72_20141210_0_LY,0.480014049,R72,20141210,0,LY
3,0.7999999999999998,R29_20130301_1_LY,0.312790177,R29,20130301,1,LY
3,0.7999999999999998,R32_20130227_1_LY,0.521837989,R32,20130227,1,LY
3,0.7999999999999998,R34_20130227_1_LY,0.669610329,R34,20130227,1,LY
3,0.7999999999999998,R52_20130913_1_LY,0.061010969,R52,20130913,1,LY
3,0.7999999999999998,R54_20140617_1_LY,0.599083924,R54,20140617,1,LY
3,0.7999999999999998,R55_20140619_1_LY,0.477888412,R55,20140619,1,LY
3,0.7999999999999998,R57_20140620_1_LY,0.659722401,R57,20140620,1,LY
3,0.7999999999999998,R69_20141209_1_LY,0.363363767,R69,20141209,1,LY
3,0.7999999999999998,R72_20141210_1_LY,0.628251923,R72,20141210,1,LY
3,0.9000000000000004,R29_20130227_0_SAL,0.424546332,R29,20130227,0,SAL
3,0.9000000000000004,R34_20130301_0_SAL,0.281530083,R34,20130301,0,SAL
3,0.9000000000000004,R52_20130911_0_SAL,0.400379689,R52,20130911,0,SAL
3,0.9000000000000004,R54_20140619_0_SAL,0.210898239,R54,20140619,0,SAL
3,0.9000000000000004,R56_20140619_0_SAL,0.30140888,R56,20140619,0,SAL
3,0.9000000000000004,R57_20140618_0_SAL,0.13814035,R57,20140618,0,SAL
3,0.9000000000000004,R58_20140620_0_SAL,0.315614833,R58,20140620,0,SAL
3,0.9000000000000004,R69_20141211_0_SAL,0.478931923,R69,20141211,0,SAL
3,0.9000000000000004,R72_20141212_0_SAL,0.136925388,R72,20141212,0,SAL
3,0.9000000000000004,R29_20130227_1_SAL,0.34212376,R29,20130227,1,SAL
3,0.9000000000000004,R32_20130301_1_SAL,0.258377203,R32,20130301,1,SAL
3,0.9000000000000004,R34_20130301_1_SAL,0.550151103,R34,20130301,1,SAL
3,0.9000000000000004,R52_20130911_1_SAL,0.289709772,R52,20130911,1,SAL
3,0.9000000000000004,R54_20140619_1_SAL,0.773920441,R54,20140619,1,SAL
3,0.9000000000000004,R55_20140617_1_SAL,0.289219045,R55,20140617,1,SAL
3,0.9000000000000004,R57_20140618_1_SAL,0.230637837,R57,20140618,1,SAL
3,0.9000000000000004,R69_20141211_1_SAL,0.169147813,R69,20141211,1,SAL
3,0.9000000000000004,R72_20141212_1_SAL,0.212866821,R72,20141212,1,SAL
3,0.9000000000000004,R29_20130301_0_LY,0.23141055,R29,20130301,0,LY
3,0.9000000000000004,R34_20130227_0_LY,0.561291223,R34,20130227,0,LY
3,0.9000000000000004,R52_20130913_0_LY,0.213282629,R52,20130913,0,LY
3,0.9000000000000004,R54_20140617_0_LY,0.469553469,R54,20140617,0,LY
3,0.9000000000000004,R56_20140617_0_LY,0.215583021,R56,20140617,0,LY
3,0.9000000000000004,R57_20140620_0_LY,0.455133837,R57,20140620,0,LY
3,0.9000000000000004,R58_20140618_0_LY,0.990081926,R58,20140618,0,LY
3,0.9000000000000004,R69_20141209_0_LY,1.417268483,R69,20141209,0,LY
3,0.9000000000000004,R72_20141210_0_LY,0.519763632,R72,20141210,0,LY
3,0.9000000000000004,R29_20130301_1_LY,0.337426179,R29,20130301,1,LY
3,0.9000000000000004,R32_20130227_1_LY,0.519557446,R32,20130227,1,LY
3,0.9000000000000004,R34_20130227_1_LY,0.645812692,R34,20130227,1,LY
3,0.9000000000000004,R52_20130913_1_LY,0.076000125,R52,20130913,1,LY
3,0.9000000000000004,R54_20140617_1_LY,0.568263284,R54,20140617,1,LY
3,0.9000000000000004,R55_20140619_1_LY,0.454199709,R55,20140619,1,LY
3,0.9000000000000004,R57_20140620_1_LY,0.853755821,R57,20140620,1,LY
3,0.9000000000000004,R69_20141209_1_LY,0.379143797,R69,20141209,1,LY
3,0.9000000000000004,R72_20141210_1_LY,0.634775802,R72,20141210,1,LY
3,1,R29_20130227_0_SAL,0.411374177,R29,20130227,0,SAL
3,1,R34_20130301_0_SAL,0.276673938,R34,20130301,0,SAL
3,1,R52_20130911_0_SAL,0.399668909,R52,20130911,0,SAL
3,1,R54_20140619_0_SAL,0.204761086,R54,20140619,0,SAL
3,1,R56_20140619_0_SAL,0.329326856,R56,20140619,0,SAL
3,1,R57_20140618_0_SAL,0.185550481,R57,20140618,0,SAL
3,1,R58_20140620_0_SAL,0.325837772,R58,20140620,0,SAL
3,1,R69_20141211_0_SAL,0.464528486,R69,20141211,0,SAL
3,1,R72_20141212_0_SAL,0.140284997,R72,20141212,0,SAL
3,1,R29_20130227_1_SAL,0.339359426,R29,20130227,1,SAL
3,1,R32_20130301_1_SAL,0.267013314,R32,20130301,1,SAL
3,1,R34_20130301_1_SAL,0.559513141,R34,20130301,1,SAL
3,1,R52_20130911_1_SAL,0.26166882,R52,20130911,1,SAL
3,1,R54_20140619_1_SAL,0.766747167,R54,20140619,1,SAL
3,1,R55_20140617_1_SAL,0.272373405,R55,20140617,1,SAL
3,1,R57_20140618_1_SAL,0.292184126,R57,20140618,1,SAL
3,1,R69_20141211_1_SAL,0.143438951,R69,20141211,1,SAL
3,1,R72_20141212_1_SAL,0.22783954,R72,20141212,1,SAL
3,1,R29_20130301_0_LY,0.187963814,R29,20130301,0,LY
3,1,R34_20130227_0_LY,0.58141831,R34,20130227,0,LY
3,1,R52_20130913_0_LY,0.215320079,R52,20130913,0,LY
3,1,R54_20140617_0_LY,0.461058534,R54,20140617,0,LY
3,1,R56_20140617_0_LY,0.212523843,R56,20140617,0,LY
3,1,R57_20140620_0_LY,0.506236555,R57,20140620,0,LY
3,1,R58_20140618_0_LY,0.983716213,R58,20140618,0,LY
3,1,R69_20141209_0_LY,1.446336374,R69,20141209,0,LY
3,1,R72_20141210_0_LY,0.512760138,R72,20141210,0,LY
3,1,R29_20130301_1_LY,0.309950387,R29,20130301,1,LY
3,1,R32_20130227_1_LY,0.481840625,R32,20130227,1,LY
3,1,R34_20130227_1_LY,0.651402475,R34,20130227,1,LY
3,1,R52_20130913_1_LY,0.074023399,R52,20130913,1,LY
3,1,R54_20140617_1_LY,0.514049256,R54,20140617,1,LY
3,1,R55_20140619_1_LY,0.45365509,R55,20140619,1,LY
3,1,R57_20140620_1_LY,0.988925054,R57,20140620,1,LY
3,1,R69_20141209_1_LY,0.394608036,R69,20141209,1,LY
3,1,R72_20141210_1_LY,0.612869929,R72,20141210,1,LY
3,1.0999999999999996,R29_20130227_0_SAL,0.395586326,R29,20130227,0,SAL
3,1.0999999999999996,R34_20130301_0_SAL,0.149500134,R34,20130301,0,SAL
3,1.0999999999999996,R52_20130911_0_SAL,0.405033866,R52,20130911,0,SAL
3,1.0999999999999996,R54_20140619_0_SAL,0.296541862,R54,20140619,0,SAL
3,1.0999999999999996,R56_20140619_0_SAL,0.337687418,R56,20140619,0,SAL
3,1.0999999999999996,R57_20140618_0_SAL,0.164128243,R57,20140618,0,SAL
3,1.0999999999999996,R58_20140620_0_SAL,0.285506198,R58,20140620,0,SAL
3,1.0999999999999996,R69_20141211_0_SAL,0.481644051,R69,20141211,0,SAL
3,1.0999999999999996,R72_20141212_0_SAL,0.146925765,R72,20141212,0,SAL
3,1.0999999999999996,R29_20130227_1_SAL,0.324809474,R29,20130227,1,SAL
3,1.0999999999999996,R32_20130301_1_SAL,0.280480096,R32,20130301,1,SAL
3,1.0999999999999996,R34_20130301_1_SAL,0.493033512,R34,20130301,1,SAL
3,1.0999999999999996,R52_20130911_1_SAL,0.255019352,R52,20130911,1,SAL
3,1.0999999999999996,R54_20140619_1_SAL,0.869216422,R54,20140619,1,SAL
3,1.0999999999999996,R55_20140617_1_SAL,0.197196568,R55,20140617,1,SAL
3,1.0999999999999996,R57_20140618_1_SAL,0.284466323,R57,20140618,1,SAL
3,1.0999999999999996,R69_20141211_1_SAL,0.175082715,R69,20141211,1,SAL
3,1.0999999999999996,R72_20141212_1_SAL,0.236699065,R72,20141212,1,SAL
3,1.0999999999999996,R29_20130301_0_LY,0.227871446,R29,20130301,0,LY
3,1.0999999999999996,R34_20130227_0_LY,0.530225805,R34,20130227,0,LY
3,1.0999999999999996,R52_20130913_0_LY,0.230264519,R52,20130913,0,LY
3,1.0999999999999996,R54_20140617_0_LY,0.405890866,R54,20140617,0,LY
3,1.0999999999999996,R56_20140617_0_LY,0.255021824,R56,20140617,0,LY
3,1.0999999999999996,R57_20140620_0_LY,0.529911437,R57,20140620,0,LY
3,1.0999999999999996,R58_20140618_0_LY,1.013090579,R58,20140618,0,LY
3,1.0999999999999996,R69_20141209_0_LY,1.464541718,R69,20141209,0,LY
3,1.0999999999999996,R72_20141210_0_LY,0.478318364,R72,20141210,0,LY
3,1.0999999999999996,R29_20130301_1_LY,0.366945464,R29,20130301,1,LY
3,1.0999999999999996,R32_20130227_1_LY,0.468563105,R32,20130227,1,LY
3,1.0999999999999996,R34_20130227_1_LY,0.594607693,R34,20130227,1,LY
3,1.0999999999999996,R52_20130913_1_LY,0.099704437,R52,20130913,1,LY
3,1.0999999999999996,R54_20140617_1_LY,0.402138124,R54,20140617,1,LY
3,1.0999999999999996,R55_20140619_1_LY,0.543658061,R55,20140619,1,LY
3,1.0999999999999996,R57_20140620_1_LY,1.079591873,R57,20140620,1,LY
3,1.0999999999999996,R69_20141209_1_LY,0.404555288,R69,20141209,1,LY
3,1.0999999999999996,R72_20141210_1_LY,0.569789292,R72,20141210,1,LY
3,1.2000000000000002,R29_20130227_0_SAL,0.386471872,R29,20130227,0,SAL
3,1.2000000000000002,R34_20130301_0_SAL,0.038362087,R34,20130301,0,SAL
3,1.2000000000000002,R52_20130911_0_SAL,0.395637374,R52,20130911,0,SAL
3,1.2000000000000002,R54_20140619_0_SAL,0.256529518,R54,20140619,0,SAL
3,1.2000000000000002,R56_20140619_0_SAL,0.347063719,R56,20140619,0,SAL
3,1.2000000000000002,R57_20140618_0_SAL,0.171682741,R57,20140618,0,SAL
3,1.2000000000000002,R58_20140620_0_SAL,0.276258404,R58,20140620,0,SAL
3,1.2000000000000002,R69_20141211_0_SAL,0.444497249,R69,20141211,0,SAL
3,1.2000000000000002,R72_20141212_0_SAL,0.140761388,R72,20141212,0,SAL
3,1.2000000000000002,R29_20130227_1_SAL,0.329936954,R29,20130227,1,SAL
3,1.2000000000000002,R32_20130301_1_SAL,0.26904987,R32,20130301,1,SAL
3,1.2000000000000002,R34_20130301_1_SAL,0.445026886,R34,20130301,1,SAL
3,1.2000000000000002,R52_20130911_1_SAL,0.246497054,R52,20130911,1,SAL
3,1.2000000000000002,R54_20140619_1_SAL,0.821875238,R54,20140619,1,SAL
3,1.2000000000000002,R55_20140617_1_SAL,0.222223423,R55,20140617,1,SAL
3,1.2000000000000002,R57_20140618_1_SAL,0.306034086,R57,20140618,1,SAL
3,1.2000000000000002,R69_20141211_1_SAL,0.135241949,R69,20141211,1,SAL
3,1.2000000000000002,R72_20141212_1_SAL,0.233655469,R72,20141212,1,SAL
3,1.2000000000000002,R29_20130301_0_LY,0.246197261,R29,20130301,0,LY
3,1.2000000000000002,R34_20130227_0_LY,0.550220397,R34,20130227,0,LY
3,1.2000000000000002,R52_20130913_0_LY,0.248670997,R52,20130913,0,LY
3,1.2000000000000002,R54_20140617_0_LY,0.404733539,R54,20140617,0,LY
3,1.2000000000000002,R56_20140617_0_LY,0.251168988,R56,20140617,0,LY
3,1.2000000000000002,R57_20140620_0_LY,0.544896302,R57,20140620,0,LY
3,1.2000000000000002,R58_20140618_0_LY,0.966448621,R58,20140618,0,LY
3,1.2000000000000002,R69_20141209_0_LY,1.470482441,R69,20141209,0,LY
3,1.2000000000000002,R72_20141210_0_LY,0.453683503,R72,20141210,0,LY
3,1.2000000000000002,R29_20130301_1_LY,0.400128475,R29,20130301,1,LY
3,1.2000000000000002,R32_20130227_1_LY,0.508574305,R32,20130227,1,LY
3,1.2000000000000002,R34_20130227_1_LY,0.560114692,R34,20130227,1,LY
3,1.2000000000000002,R52_20130913_1_LY,0.126335437,R52,20130913,1,LY
3,1.2000000000000002,R54_20140617_1_LY,0.371454913,R54,20140617,1,LY
3,1.2000000000000002,R55_20140619_1_LY,0.519886908,R55,20140619,1,LY
3,1.2000000000000002,R57_20140620_1_LY,1.169950052,R57,20140620,1,LY
3,1.2000000000000002,R69_20141209_1_LY,0.383931578,R69,20141209,1,LY
3,1.2000000000000002,R72_20141210_1_LY,0.547229156,R72,20141210,1,LY
3,1.2999999999999998,R29_20130227_0_SAL,0.371396509,R29,20130227,0,SAL
3,1.2999999999999998,R34_20130301_0_SAL,-0.010643899,R34,20130301,0,SAL
3,1.2999999999999998,R52_20130911_0_SAL,0.362864657,R52,20130911,0,SAL
3,1.2999999999999998,R54_20140619_0_SAL,0.220739919,R54,20140619,0,SAL
3,1.2999999999999998,R56_20140619_0_SAL,0.32027763,R56,20140619,0,SAL
3,1.2999999999999998,R57_20140618_0_SAL,0.168912325,R57,20140618,0,SAL
3,1.2999999999999998,R58_20140620_0_SAL,0.251062936,R58,20140620,0,SAL
3,1.2999999999999998,R69_20141211_0_SAL,0.394846545,R69,20141211,0,SAL
3,1.2999999999999998,R72_20141212_0_SAL,0.131372622,R72,20141212,0,SAL
3,1.2999999999999998,R29_20130227_1_SAL,0.340362349,R29,20130227,1,SAL
3,1.2999999999999998,R32_20130301_1_SAL,0.283568816,R32,20130301,1,SAL
3,1.2999999999999998,R34_20130301_1_SAL,0.408973672,R34,20130301,1,SAL
3,1.2999999999999998,R52_20130911_1_SAL,0.210566033,R52,20130911,1,SAL
3,1.2999999999999998,R54_20140619_1_SAL,0.780089604,R54,20140619,1,SAL
3,1.2999999999999998,R55_20140617_1_SAL,0.186357392,R55,20140617,1,SAL
3,1.2999999999999998,R57_20140618_1_SAL,0.312925803,R57,20140618,1,SAL
3,1.2999999999999998,R69_20141211_1_SAL,0.113721033,R69,20141211,1,SAL
3,1.2999999999999998,R72_20141212_1_SAL,0.218829492,R72,20141212,1,SAL
3,1.2999999999999998,R29_20130301_0_LY,0.232832217,R29,20130301,0,LY
3,1.2999999999999998,R34_20130227_0_LY,0.660188147,R34,20130227,0,LY
3,1.2999999999999998,R52_20130913_0_LY,0.260734647,R52,20130913,0,LY
3,1.2999999999999998,R54_20140617_0_LY,0.401587826,R54,20140617,0,LY
3,1.2999999999999998,R56_20140617_0_LY,0.253907711,R56,20140617,0,LY
3,1.2999999999999998,R57_20140620_0_LY,0.543965977,R57,20140620,0,LY
3,1.2999999999999998,R58_20140618_0_LY,1.015492878,R58,20140618,0,LY
3,1.2999999999999998,R69_20141209_0_LY,1.463899647,R69,20141209,0,LY
3,1.2999999999999998,R72_20141210_0_LY,0.442702831,R72,20141210,0,LY
3,1.2999999999999998,R29_20130301_1_LY,0.403259248,R29,20130301,1,LY
3,1.2999999999999998,R32_20130227_1_LY,0.468321534,R32,20130227,1,LY
3,1.2999999999999998,R34_20130227_1_LY,0.593330395,R34,20130227,1,LY
3,1.2999999999999998,R52_20130913_1_LY,0.1423562,R52,20130913,1,LY
3,1.2999999999999998,R54_20140617_1_LY,0.33622092,R54,20140617,1,LY
3,1.2999999999999998,R55_20140619_1_LY,0.578548744,R55,20140619,1,LY
3,1.2999999999999998,R57_20140620_1_LY,1.202612106,R57,20140620,1,LY
3,1.2999999999999998,R69_20141209_1_LY,0.34954599,R69,20141209,1,LY
3,1.2999999999999998,R72_20141210_1_LY,0.554698204,R72,20141210,1,LY
3,1.4000000000000004,R29_20130227_0_SAL,0.398136362,R29,20130227,0,SAL
3,1.4000000000000004,R34_20130301_0_SAL,-0.021219434,R34,20130301,0,SAL
3,1.4000000000000004,R52_20130911_0_SAL,0.357128081,R52,20130911,0,SAL
3,1.4000000000000004,R54_20140619_0_SAL,0.185602779,R54,20140619,0,SAL
3,1.4000000000000004,R56_20140619_0_SAL,0.312592664,R56,20140619,0,SAL
3,1.4000000000000004,R57_20140618_0_SAL,0.171239107,R57,20140618,0,SAL
3,1.4000000000000004,R58_20140620_0_SAL,0.252932023,R58,20140620,0,SAL
3,1.4000000000000004,R69_20141211_0_SAL,0.322583527,R69,20141211,0,SAL
3,1.4000000000000004,R72_20141212_0_SAL,0.136087264,R72,20141212,0,SAL
3,1.4000000000000004,R29_20130227_1_SAL,0.364468512,R29,20130227,1,SAL
3,1.4000000000000004,R32_20130301_1_SAL,0.27854745400000003,R32,20130301,1,SAL
3,1.4000000000000004,R34_20130301_1_SAL,0.412255645,R34,20130301,1,SAL
3,1.4000000000000004,R52_20130911_1_SAL,0.197018065,R52,20130911,1,SAL
3,1.4000000000000004,R54_20140619_1_SAL,0.730135696,R54,20140619,1,SAL
3,1.4000000000000004,R55_20140617_1_SAL,0.193152688,R55,20140617,1,SAL
3,1.4000000000000004,R57_20140618_1_SAL,0.295568994,R57,20140618,1,SAL
3,1.4000000000000004,R69_20141211_1_SAL,0.067876119,R69,20141211,1,SAL
3,1.4000000000000004,R72_20141212_1_SAL,0.234544913,R72,20141212,1,SAL
3,1.4000000000000004,R29_20130301_0_LY,0.242748501,R29,20130301,0,LY
3,1.4000000000000004,R34_20130227_0_LY,0.701341845,R34,20130227,0,LY
3,1.4000000000000004,R52_20130913_0_LY,0.254486877,R52,20130913,0,LY
3,1.4000000000000004,R54_20140617_0_LY,0.38945895,R54,20140617,0,LY
3,1.4000000000000004,R56_20140617_0_LY,0.245724892,R56,20140617,0,LY
3,1.4000000000000004,R57_20140620_0_LY,0.531172004,R57,20140620,0,LY
3,1.4000000000000004,R58_20140618_0_LY,1.13586436,R58,20140618,0,LY
3,1.4000000000000004,R69_20141209_0_LY,1.514649095,R69,20141209,0,LY
3,1.4000000000000004,R72_20141210_0_LY,0.454139553,R72,20141210,0,LY
3,1.4000000000000004,R29_20130301_1_LY,0.414046892,R29,20130301,1,LY
3,1.4000000000000004,R32_20130227_1_LY,0.502868771,R32,20130227,1,LY
3,1.4000000000000004,R34_20130227_1_LY,0.659483471,R34,20130227,1,LY
3,1.4000000000000004,R52_20130913_1_LY,0.159574838,R52,20130913,1,LY
3,1.4000000000000004,R54_20140617_1_LY,0.202380079,R54,20140617,1,LY
3,1.4000000000000004,R55_20140619_1_LY,0.587634325,R55,20140619,1,LY
3,1.4000000000000004,R57_20140620_1_LY,1.194784019,R57,20140620,1,LY
3,1.4000000000000004,R69_20141209_1_LY,0.385876375,R69,20141209,1,LY
3,1.4000000000000004,R72_20141210_1_LY,0.557771032,R72,20141210,1,LY
3,1.5,R29_20130227_0_SAL,0.426280121,R29,20130227,0,SAL
3,1.5,R34_20130301_0_SAL,-0.078671176,R34,20130301,0,SAL
3,1.5,R52_20130911_0_SAL,0.332261305,R52,20130911,0,SAL
3,1.5,R54_20140619_0_SAL,0.143218545,R54,20140619,0,SAL
3,1.5,R56_20140619_0_SAL,0.31832838,R56,20140619,0,SAL
3,1.5,R57_20140618_0_SAL,0.208568601,R57,20140618,0,SAL
3,1.5,R58_20140620_0_SAL,0.179957851,R58,20140620,0,SAL
3,1.5,R69_20141211_0_SAL,0.350555934,R69,20141211,0,SAL
3,1.5,R72_20141212_0_SAL,0.13520654,R72,20141212,0,SAL
3,1.5,R29_20130227_1_SAL,0.417154008,R29,20130227,1,SAL
3,1.5,R32_20130301_1_SAL,0.30311658,R32,20130301,1,SAL
3,1.5,R34_20130301_1_SAL,0.377468037,R34,20130301,1,SAL
3,1.5,R52_20130911_1_SAL,0.199431041,R52,20130911,1,SAL
3,1.5,R54_20140619_1_SAL,0.666987655,R54,20140619,1,SAL
3,1.5,R55_20140617_1_SAL,0.201799777,R55,20140617,1,SAL
3,1.5,R57_20140618_1_SAL,0.330078044,R57,20140618,1,SAL
3,1.5,R69_20141211_1_SAL,0.098487569,R69,20141211,1,SAL
3,1.5,R72_20141212_1_SAL,0.227130548,R72,20141212,1,SAL
3,1.5,R29_20130301_0_LY,0.253415474,R29,20130301,0,LY
3,1.5,R34_20130227_0_LY,0.695481878,R34,20130227,0,LY
3,1.5,R52_20130913_0_LY,0.231989139,R52,20130913,0,LY
3,1.5,R54_20140617_0_LY,0.345278193,R54,20140617,0,LY
3,1.5,R56_20140617_0_LY,0.291524333,R56,20140617,0,LY
3,1.5,R57_20140620_0_LY,0.572295173,R57,20140620,0,LY
3,1.5,R58_20140618_0_LY,1.159689152,R58,20140618,0,LY
3,1.5,R69_20141209_0_LY,1.477452018,R69,20141209,0,LY
3,1.5,R72_20141210_0_LY,0.445865652,R72,20141210,0,LY
3,1.5,R29_20130301_1_LY,0.433453479,R29,20130301,1,LY
3,1.5,R32_20130227_1_LY,0.561945367,R32,20130227,1,LY
3,1.5,R34_20130227_1_LY,0.688862669,R34,20130227,1,LY
3,1.5,R52_20130913_1_LY,0.17122336,R52,20130913,1,LY
3,1.5,R54_20140617_1_LY,0.184033985,R54,20140617,1,LY
3,1.5,R55_20140619_1_LY,0.671642455,R55,20140619,1,LY
3,1.5,R57_20140620_1_LY,1.22959699,R57,20140620,1,LY
3,1.5,R69_20141209_1_LY,0.374505534,R69,20141209,1,LY
3,1.5,R72_20141210_1_LY,0.564211132,R72,20141210,1,LY
3,1.5999999999999996,R29_20130227_0_SAL,0.417525307,R29,20130227,0,SAL
3,1.5999999999999996,R34_20130301_0_SAL,-0.032638192,R34,20130301,0,SAL
3,1.5999999999999996,R52_20130911_0_SAL,0.346420363,R52,20130911,0,SAL
3,1.5999999999999996,R54_20140619_0_SAL,0.055806341,R54,20140619,0,SAL
3,1.5999999999999996,R56_20140619_0_SAL,0.308889171,R56,20140619,0,SAL
3,1.5999999999999996,R57_20140618_0_SAL,0.276127467,R57,20140618,0,SAL
3,1.5999999999999996,R58_20140620_0_SAL,0.171268781,R58,20140620,0,SAL
3,1.5999999999999996,R69_20141211_0_SAL,0.339186001,R69,20141211,0,SAL
3,1.5999999999999996,R72_20141212_0_SAL,0.172911792,R72,20141212,0,SAL
3,1.5999999999999996,R29_20130227_1_SAL,0.423038573,R29,20130227,1,SAL
3,1.5999999999999996,R32_20130301_1_SAL,0.332822599,R32,20130301,1,SAL
3,1.5999999999999996,R34_20130301_1_SAL,0.431379637,R34,20130301,1,SAL
3,1.5999999999999996,R52_20130911_1_SAL,0.195984804,R52,20130911,1,SAL
3,1.5999999999999996,R54_20140619_1_SAL,0.621026187,R54,20140619,1,SAL
3,1.5999999999999996,R55_20140617_1_SAL,0.272751554,R55,20140617,1,SAL
3,1.5999999999999996,R57_20140618_1_SAL,0.357995763,R57,20140618,1,SAL
3,1.5999999999999996,R69_20141211_1_SAL,0.045380588,R69,20141211,1,SAL
3,1.5999999999999996,R72_20141212_1_SAL,0.244332572,R72,20141212,1,SAL
3,1.5999999999999996,R29_20130301_0_LY,0.204593978,R29,20130301,0,LY
