Period,Time,UniqueID,DA,drug,Subj
Pre,2.5999999999999996,LY_M01059147,1.315908687,LY,M01059147
Pre,2.5999999999999996,LY_M1059152,1.029927606,LY,M1059152
Pre,2.7,SAL_M01007385,0.232406386,SAL,M01007385
Pre,2.7,SAL_M01043741,3.402415141,SAL,M01043741
Pre,2.7,SAL_M01043743,2.464591439,SAL,M01043743
Pre,2.7,SAL_M01059148,0.860740912,SAL,M01059148
Pre,2.7,SAL_M1059151,2.325806788,SAL,M1059151
Pre,2.7,SAL_M1059153,1.42083805,SAL,M1059153
Pre,2.7,LY_M01007386,2.480275156,LY,M01007386
Pre,2.7,LY_M01007391,0.773238155,LY,M01007391
Pre,2.7,LY_M01043738,0.630444436,LY,M01043738
Pre,2.7,LY_M01043742,2.837134218,LY,M01043742
Pre,2.7,LY_M01059147,1.25389747,LY,M01059147
Pre,2.7,LY_M1059152,0.990881883,LY,M1059152
Pre,2.8,SAL_M01007385,0.245069323,SAL,M01007385
Pre,2.8,SAL_M01043741,2.87118289,SAL,M01043741
Pre,2.8,SAL_M01043743,2.260660453,SAL,M01043743
Pre,2.8,SAL_M01059148,0.800988269,SAL,M01059148
Pre,2.8,SAL_M1059151,1.869147746,SAL,M1059151
Pre,2.8,SAL_M1059153,1.36713595,SAL,M1059153
Pre,2.8,LY_M01007386,2.253211791,LY,M01007386
Pre,2.8,LY_M01007391,0.665170285,LY,M01007391
Pre,2.8,LY_M01043738,0.515898745,LY,M01043738
Pre,2.8,LY_M01043742,2.726298062,LY,M01043742
Pre,2.8,LY_M01059147,1.039229922,LY,M01059147
Pre,2.8,LY_M1059152,0.877411768,LY,M1059152
Pre,2.9000000000000004,SAL_M01007385,0.293480502,SAL,M01007385
Pre,2.9000000000000004,SAL_M01043741,2.805251968,SAL,M01043741
Pre,2.9000000000000004,SAL_M01043743,2.059829566,SAL,M01043743
Pre,2.9000000000000004,SAL_M01059148,0.686337298,SAL,M01059148
Pre,2.9000000000000004,SAL_M1059151,3.055863958,SAL,M1059151
Pre,2.9000000000000004,SAL_M1059153,1.245522275,SAL,M1059153
Pre,2.9000000000000004,LY_M01007386,1.272308568,LY,M01007386
Pre,2.9000000000000004,LY_M01007391,0.626649435,LY,M01007391
Pre,2.9000000000000004,LY_M01043738,0.425104472,LY,M01043738
Pre,2.9000000000000004,LY_M01043742,2.697727755,LY,M01043742
Pre,2.9000000000000004,LY_M01059147,0.949208621,LY,M01059147
Pre,2.9000000000000004,LY_M1059152,0.885809812,LY,M1059152
Pre,3,SAL_M01007385,0.110900078,SAL,M01007385
Pre,3,SAL_M01043741,2.607494056,SAL,M01043741
Pre,3,SAL_M01043743,1.974771284,SAL,M01043743
Pre,3,SAL_M01059148,0.563299961,SAL,M01059148
Pre,3,SAL_M1059151,2.223495475,SAL,M1059151
Pre,3,SAL_M1059153,1.131504864,SAL,M1059153
Pre,3,LY_M01007386,1.545252605,LY,M01007386
Pre,3,LY_M01007391,0.641401399,LY,M01007391
Pre,3,LY_M01043738,0.40441469,LY,M01043738
Pre,3,LY_M01043742,2.512538628,LY,M01043742
Pre,3,LY_M01059147,0.870148994,LY,M01059147
Pre,3,LY_M1059152,0.873893525,LY,M1059152
Pre,3.0999999999999996,SAL_M01007385,0.073457077,SAL,M01007385
Pre,3.0999999999999996,SAL_M01043741,2.338795596,SAL,M01043741
Pre,3.0999999999999996,SAL_M01043743,1.836491368,SAL,M01043743
Pre,3.0999999999999996,SAL_M01059148,0.486136757,SAL,M01059148
Pre,3.0999999999999996,SAL_M1059151,0.627136409,SAL,M1059151
Pre,3.0999999999999996,SAL_M1059153,1.030414826,SAL,M1059153
Pre,3.0999999999999996,LY_M01007386,1.477933372,LY,M01007386
Pre,3.0999999999999996,LY_M01007391,0.543342192,LY,M01007391
Pre,3.0999999999999996,LY_M01043738,0.375649652,LY,M01043738
Pre,3.0999999999999996,LY_M01043742,2.263799977,LY,M01043742
Pre,3.0999999999999996,LY_M01059147,0.859930333,LY,M01059147
Pre,3.0999999999999996,LY_M1059152,0.778400967,LY,M1059152
Pre,3.1999999999999993,SAL_M01007385,-0.06951157,SAL,M01007385
Pre,3.1999999999999993,SAL_M01043741,2.427908313,SAL,M01043741
Pre,3.1999999999999993,SAL_M01043743,1.907966895,SAL,M01043743
Pre,3.1999999999999993,SAL_M01059148,0.537856402,SAL,M01059148
Pre,3.1999999999999993,SAL_M1059151,2.326143911,SAL,M1059151
Pre,3.1999999999999993,SAL_M1059153,1.036582112,SAL,M1059153
Pre,3.1999999999999993,LY_M01007386,1.316429234,LY,M01007386
Pre,3.1999999999999993,LY_M01007391,0.583545326,LY,M01007391
Pre,3.1999999999999993,LY_M01043738,0.397492756,LY,M01043738
Pre,3.1999999999999993,LY_M01043742,2.44882431,LY,M01043742
Pre,3.1999999999999993,LY_M01059147,0.79886112,LY,M01059147
Pre,3.1999999999999993,LY_M1059152,0.786338426,LY,M1059152
Pre,3.3000000000000007,SAL_M01007385,-0.178939726,SAL,M01007385
Pre,3.3000000000000007,SAL_M01043741,2.829823316,SAL,M01043741
Pre,3.3000000000000007,SAL_M01043743,1.882095437,SAL,M01043743
Pre,3.3000000000000007,SAL_M01059148,0.393068785,SAL,M01059148
Pre,3.3000000000000007,SAL_M1059151,2.064510348,SAL,M1059151
Pre,3.3000000000000007,SAL_M1059153,0.921143675,SAL,M1059153
Pre,3.3000000000000007,LY_M01007386,1.490168763,LY,M01007386
Pre,3.3000000000000007,LY_M01007391,0.504429093,LY,M01007391
Pre,3.3000000000000007,LY_M01043738,0.311308051,LY,M01043738
Pre,3.3000000000000007,LY_M01043742,2.272411736,LY,M01043742
Pre,3.3000000000000007,LY_M01059147,0.700566401,LY,M01059147
Pre,3.3000000000000007,LY_M1059152,0.723723867,LY,M1059152
Pre,3.4000000000000004,SAL_M01007385,-0.11770106,SAL,M01007385
Pre,3.4000000000000004,SAL_M01043741,2.480154784,SAL,M01043741
Pre,3.4000000000000004,SAL_M01043743,1.808821204,SAL,M01043743
Pre,3.4000000000000004,SAL_M01059148,0.396890807,SAL,M01059148
Pre,3.4000000000000004,SAL_M1059151,1.388216418,SAL,M1059151
Pre,3.4000000000000004,SAL_M1059153,0.857720372,SAL,M1059153
Pre,3.4000000000000004,LY_M01007386,1.246821587,LY,M01007386
Pre,3.4000000000000004,LY_M01007391,0.486840282,LY,M01007391
Pre,3.4000000000000004,LY_M01043738,0.298403851,LY,M01043738
Pre,3.4000000000000004,LY_M01043742,2.255608189,LY,M01043742
Pre,3.4000000000000004,LY_M01059147,0.622651932,LY,M01059147
Pre,3.4000000000000004,LY_M1059152,0.666663649,LY,M1059152
Pre,3.5,SAL_M01007385,0.001794278,SAL,M01007385
Pre,3.5,SAL_M01043741,2.817711353,SAL,M01043741
Pre,3.5,SAL_M01043743,1.805343179,SAL,M01043743
Pre,3.5,SAL_M01059148,0.360743377,SAL,M01059148
Pre,3.5,SAL_M1059151,2.415392897,SAL,M1059151
Pre,3.5,SAL_M1059153,0.857502009,SAL,M1059153
Pre,3.5,LY_M01007386,1.191042646,LY,M01007386
Pre,3.5,LY_M01007391,0.295403451,LY,M01007391
Pre,3.5,LY_M01043738,0.269919816,LY,M01043738
Pre,3.5,LY_M01043742,2.164673768,LY,M01043742
Pre,3.5,LY_M01059147,0.54946226,LY,M01059147
Pre,3.5,LY_M1059152,0.689196825,LY,M1059152
Pre,3.5999999999999996,SAL_M01007385,-0.027072906,SAL,M01007385
Pre,3.5999999999999996,SAL_M01043741,3.054152312,SAL,M01043741
Pre,3.5999999999999996,SAL_M01043743,1.67226408,SAL,M01043743
Pre,3.5999999999999996,SAL_M01059148,0.320893039,SAL,M01059148
Pre,3.5999999999999996,SAL_M1059151,0.713440125,SAL,M1059151
Pre,3.5999999999999996,SAL_M1059153,0.778816513,SAL,M1059153
Pre,3.5999999999999996,LY_M01007386,0.299225577,LY,M01007386
Pre,3.5999999999999996,LY_M01007391,0.331301607,LY,M01007391
Pre,3.5999999999999996,LY_M01043738,0.200697305,LY,M01043738
Pre,3.5999999999999996,LY_M01043742,2.15873734,LY,M01043742
Pre,3.5999999999999996,LY_M01059147,0.582780195,LY,M01059147
Pre,3.5999999999999996,LY_M1059152,0.705404301,LY,M1059152
Pre,3.6999999999999993,SAL_M01007385,0.019247196,SAL,M01007385
Pre,3.6999999999999993,SAL_M01043741,2.630505217,SAL,M01043741
Pre,3.6999999999999993,SAL_M01043743,1.545130925,SAL,M01043743
Pre,3.6999999999999993,SAL_M01059148,0.260248527,SAL,M01059148
Pre,3.6999999999999993,SAL_M1059151,1.042283334,SAL,M1059151
Pre,3.6999999999999993,SAL_M1059153,0.762055562,SAL,M1059153
Pre,3.6999999999999993,LY_M01007386,0.382914168,LY,M01007386
Pre,3.6999999999999993,LY_M01007391,0.132405934,LY,M01007391
Pre,3.6999999999999993,LY_M01043738,0.167200015,LY,M01043738
Pre,3.6999999999999993,LY_M01043742,2.194588662,LY,M01043742
Pre,3.6999999999999993,LY_M01059147,0.568880504,LY,M01059147
Pre,3.6999999999999993,LY_M1059152,0.619077736,LY,M1059152
Pre,3.8000000000000007,SAL_M01007385,0.067357871,SAL,M01007385
Pre,3.8000000000000007,SAL_M01043741,1.984183986,SAL,M01043741
Pre,3.8000000000000007,SAL_M01043743,1.672293646,SAL,M01043743
Pre,3.8000000000000007,SAL_M01059148,0.144099752,SAL,M01059148
Pre,3.8000000000000007,SAL_M1059151,0.883977012,SAL,M1059151
Pre,3.8000000000000007,SAL_M1059153,0.773753457,SAL,M1059153
Pre,3.8000000000000007,LY_M01007386,0.998483077,LY,M01007386
Pre,3.8000000000000007,LY_M01007391,0.269741305,LY,M01007391
Pre,3.8000000000000007,LY_M01043738,0.149119391,LY,M01043738
Pre,3.8000000000000007,LY_M01043742,1.788542154,LY,M01043742
Pre,3.8000000000000007,LY_M01059147,0.481404612,LY,M01059147
Pre,3.8000000000000007,LY_M1059152,0.704064681,LY,M1059152
Pre,3.9000000000000004,SAL_M01007385,0.127897185,SAL,M01007385
Pre,3.9000000000000004,SAL_M01043741,1.869240105,SAL,M01043741
Pre,3.9000000000000004,SAL_M01043743,1.602628876,SAL,M01043743
Pre,3.9000000000000004,SAL_M01059148,0.08644135,SAL,M01059148
Pre,3.9000000000000004,SAL_M1059151,1.952633587,SAL,M1059151
Pre,3.9000000000000004,SAL_M1059153,0.639608889,SAL,M1059153
Pre,3.9000000000000004,LY_M01007386,0.574306764,LY,M01007386
Pre,3.9000000000000004,LY_M01007391,0.261226003,LY,M01007391
Pre,3.9000000000000004,LY_M01043738,0.186317975,LY,M01043738
Pre,3.9000000000000004,LY_M01043742,1.867309462,LY,M01043742
Pre,3.9000000000000004,LY_M01059147,0.417329535,LY,M01059147
Pre,3.9000000000000004,LY_M1059152,0.661737582,LY,M1059152
Pre,4,SAL_M01007385,0.133062085,SAL,M01007385
Pre,4,SAL_M01043741,2.765139991,SAL,M01043741
Pre,4,SAL_M01043743,1.591172421,SAL,M01043743
Pre,4,SAL_M01059148,0.166012272,SAL,M01059148
Pre,4,SAL_M1059151,0.996964262,SAL,M1059151
Pre,4,SAL_M1059153,0.538677059,SAL,M1059153
Pre,4,LY_M01007386,0.619325156,LY,M01007386
Pre,4,LY_M01007391,0.289246827,LY,M01007391
Pre,4,LY_M01043738,0.242134696,LY,M01043738
Pre,4,LY_M01043742,2.174110329,LY,M01043742
Pre,4,LY_M01059147,0.34053266,LY,M01059147
Pre,4,LY_M1059152,0.528901032,LY,M1059152
Pre,4.1,SAL_M01007385,0.096512074,SAL,M01007385
Pre,4.1,SAL_M01043741,2.489495591,SAL,M01043741
Pre,4.1,SAL_M01043743,1.479558582,SAL,M01043743
Pre,4.1,SAL_M01059148,0.026662077,SAL,M01059148
Pre,4.1,SAL_M1059151,1.359319576,SAL,M1059151
Pre,4.1,SAL_M1059153,0.58409476,SAL,M1059153
Pre,4.1,LY_M01007386,1.28343398,LY,M01007386
Pre,4.1,LY_M01007391,0.111258496,LY,M01007391
Pre,4.1,LY_M01043738,0.188387443,LY,M01043738
Pre,4.1,LY_M01043742,2.039271159,LY,M01043742
Pre,4.1,LY_M01059147,0.361996559,LY,M01059147
Pre,4.1,LY_M1059152,0.551209683,LY,M1059152
Pre,4.199999999999999,SAL_M01007385,0.118866783,SAL,M01007385
Pre,4.199999999999999,SAL_M01043741,2.133496498,SAL,M01043741
Pre,4.199999999999999,SAL_M01043743,1.568497768,SAL,M01043743
Pre,4.199999999999999,SAL_M01059148,0.047014042,SAL,M01059148
Pre,4.199999999999999,SAL_M1059151,0.927532947,SAL,M1059151
Pre,4.199999999999999,SAL_M1059153,0.442568394,SAL,M1059153
Pre,4.199999999999999,LY_M01007386,0.626600986,LY,M01007386
Pre,4.199999999999999,LY_M01007391,0.00559635,LY,M01007391
Pre,4.199999999999999,LY_M01043738,0.139051338,LY,M01043738
Pre,4.199999999999999,LY_M01043742,1.753543923,LY,M01043742
Pre,4.199999999999999,LY_M01059147,0.359507173,LY,M01059147
Pre,4.199999999999999,LY_M1059152,0.529281185,LY,M1059152
Pre,4.300000000000001,SAL_M01007385,-0.070314973,SAL,M01007385
Pre,4.300000000000001,SAL_M01043741,1.792934063,SAL,M01043741
Pre,4.300000000000001,SAL_M01043743,1.343974999,SAL,M01043743
Pre,4.300000000000001,SAL_M01059148,0.111735453,SAL,M01059148
Pre,4.300000000000001,SAL_M1059151,0.4751243,SAL,M1059151
Pre,4.300000000000001,SAL_M1059153,0.395634785,SAL,M1059153
Pre,4.300000000000001,LY_M01007386,0.966642976,LY,M01007386
Pre,4.300000000000001,LY_M01007391,0.037031904,LY,M01007391
Pre,4.300000000000001,LY_M01043738,0.084571385,LY,M01043738
Pre,4.300000000000001,LY_M01043742,1.830843499,LY,M01043742
Pre,4.300000000000001,LY_M01059147,0.326992385,LY,M01059147
Pre,4.300000000000001,LY_M1059152,0.492273774,LY,M1059152
Pre,4.4,SAL_M01007385,-0.059913572,SAL,M01007385
Pre,4.4,SAL_M01043741,1.828386532,SAL,M01043741
Pre,4.4,SAL_M01043743,1.278237387,SAL,M01043743
Pre,4.4,SAL_M01059148,0.125154636,SAL,M01059148
Pre,4.4,SAL_M1059151,0.354494515,SAL,M1059151
Pre,4.4,SAL_M1059153,0.43127274,SAL,M1059153
Pre,4.4,LY_M01007386,0.534160247,LY,M01007386
Pre,4.4,LY_M01007391,0.019941358,LY,M01007391
Pre,4.4,LY_M01043738,0.151559796,LY,M01043738
Pre,4.4,LY_M01043742,1.855349408,LY,M01043742
Pre,4.4,LY_M01059147,0.211340225,LY,M01059147
Pre,4.4,LY_M1059152,0.451653029,LY,M1059152
Pre,4.5,SAL_M01007385,-0.218691644,SAL,M01007385
Pre,4.5,SAL_M01043741,2.180481027,SAL,M01043741
Pre,4.5,SAL_M01043743,1.172876015,SAL,M01043743
Pre,4.5,SAL_M01059148,0.014624525,SAL,M01059148
Pre,4.5,SAL_M1059151,-0.047438333,SAL,M1059151
Pre,4.5,SAL_M1059153,0.312388242,SAL,M1059153
Pre,4.5,LY_M01007386,0.95168919,LY,M01007386
Pre,4.5,LY_M01007391,0.090121518,LY,M01007391
Pre,4.5,LY_M01043738,0.069965793,LY,M01043738
Pre,4.5,LY_M01043742,2.003652052,LY,M01043742
Pre,4.5,LY_M01059147,0.128433746,LY,M01059147
Pre,4.5,LY_M1059152,0.529230782,LY,M1059152
Pre,4.6,SAL_M01007385,-0.290871259,SAL,M01007385
Pre,4.6,SAL_M01043741,1.947672989,SAL,M01043741
Pre,4.6,SAL_M01043743,1.255718458,SAL,M01043743
Pre,4.6,SAL_M01059148,0.107265291,SAL,M01059148
Pre,4.6,SAL_M1059151,0.715848208,SAL,M1059151
Pre,4.6,SAL_M1059153,0.323556204,SAL,M1059153
Pre,4.6,LY_M01007386,1.303840745,LY,M01007386
Pre,4.6,LY_M01007391,0.070047545,LY,M01007391
Pre,4.6,LY_M01043738,0.09903829,LY,M01043738
Pre,4.6,LY_M01043742,1.862864679,LY,M01043742
Pre,4.6,LY_M01059147,0.103232832,LY,M01059147
Pre,4.6,LY_M1059152,0.496071027,LY,M1059152
Pre,4.699999999999999,SAL_M01007385,-0.201631069,SAL,M01007385
Pre,4.699999999999999,SAL_M01043741,1.87125258,SAL,M01043741
Pre,4.699999999999999,SAL_M01043743,1.267662348,SAL,M01043743
Pre,4.699999999999999,SAL_M01059148,-0.162863777,SAL,M01059148
Pre,4.699999999999999,SAL_M1059151,-0.311276328,SAL,M1059151
Pre,4.699999999999999,SAL_M1059153,0.443490482,SAL,M1059153
Pre,4.699999999999999,LY_M01007386,1.198114533,LY,M01007386
Pre,4.699999999999999,LY_M01007391,0.077193979,LY,M01007391
Pre,4.699999999999999,LY_M01043738,0.181298315,LY,M01043738
Pre,4.699999999999999,LY_M01043742,1.681262234,LY,M01043742
Pre,4.699999999999999,LY_M01059147,0.136210449,LY,M01059147
Pre,4.699999999999999,LY_M1059152,0.347713768,LY,M1059152
Pre,4.800000000000001,SAL_M01007385,-0.142273907,SAL,M01007385
Pre,4.800000000000001,SAL_M01043741,2.037983525,SAL,M01043741
Pre,4.800000000000001,SAL_M01043743,1.261159229,SAL,M01043743
Pre,4.800000000000001,SAL_M01059148,-0.225410344,SAL,M01059148
Pre,4.800000000000001,SAL_M1059151,0.521013195,SAL,M1059151
Pre,4.800000000000001,SAL_M1059153,0.212028407,SAL,M1059153
Pre,4.800000000000001,LY_M01007386,0.824936894,LY,M01007386
Pre,4.800000000000001,LY_M01007391,0.004944169,LY,M01007391
Pre,4.800000000000001,LY_M01043738,0.142028199,LY,M01043738
Pre,4.800000000000001,LY_M01043742,1.891692468,LY,M01043742
Pre,4.800000000000001,LY_M01059147,0.098636491,LY,M01059147
Pre,4.800000000000001,LY_M1059152,0.395191585,LY,M1059152
Pre,4.9,SAL_M01007385,-0.052314764,SAL,M01007385
Pre,4.9,SAL_M01043741,1.091640864,SAL,M01043741
Pre,4.9,SAL_M01043743,1.244839147,SAL,M01043743
Pre,4.9,SAL_M01059148,-0.186643332,SAL,M01059148
Pre,4.9,SAL_M1059151,1.411496621,SAL,M1059151
Pre,4.9,SAL_M1059153,0.247412699,SAL,M1059153
Pre,4.9,LY_M01007386,0.820419547,LY,M01007386
Pre,4.9,LY_M01007391,0.033297453,LY,M01007391
Pre,4.9,LY_M01043738,0.14516543,LY,M01043738
Pre,4.9,LY_M01043742,1.9399909,LY,M01043742
Pre,4.9,LY_M01059147,0.063067499,LY,M01059147
Pre,4.9,LY_M1059152,0.302573241,LY,M1059152
Pre,5,SAL_M01007385,0.060756691,SAL,M01007385
Pre,5,SAL_M01043741,1.644763401,SAL,M01043741
Pre,5,SAL_M01043743,1.303370184,SAL,M01043743
Pre,5,SAL_M01059148,-0.255443442,SAL,M01059148
Pre,5,SAL_M1059151,0.774359775,SAL,M1059151
Pre,5,SAL_M1059153,0.208186539,SAL,M1059153
Pre,5,LY_M01007386,1.152546954,LY,M01007386
Pre,5,LY_M01007391,0.016778484,LY,M01007391
Pre,5,LY_M01043738,0.142383884,LY,M01043738
Pre,5,LY_M01043742,1.733813466,LY,M01043742
Pre,5,LY_M01059147,0.106863379,LY,M01059147
Pre,5,LY_M1059152,0.327622567,LY,M1059152
Pre,5.1,SAL_M01007385,-0.025094942,SAL,M01007385
Pre,5.1,SAL_M01043741,2.07740697,SAL,M01043741
Pre,5.1,SAL_M01043743,1.188301866,SAL,M01043743
Pre,5.1,SAL_M01059148,-0.362813965,SAL,M01059148
Pre,5.1,SAL_M1059151,0.885461518,SAL,M1059151
Pre,5.1,SAL_M1059153,0.157427349,SAL,M1059153
Pre,5.1,LY_M01007386,0.007896429,LY,M01007386
Pre,5.1,LY_M01007391,0.045086434,LY,M01007391
Pre,5.1,LY_M01043738,0.157359601,LY,M01043738
Pre,5.1,LY_M01043742,1.576368349,LY,M01043742
Pre,5.1,LY_M01059147,-0.003834226,LY,M01059147
Pre,5.1,LY_M1059152,0.344833468,LY,M1059152
Pre,5.199999999999999,SAL_M01007385,-0.112183469,SAL,M01007385
Pre,5.199999999999999,SAL_M01043741,1.63510189,SAL,M01043741
Pre,5.199999999999999,SAL_M01043743,1.105104928,SAL,M01043743
Pre,5.199999999999999,SAL_M01059148,-0.397125875,SAL,M01059148
Pre,5.199999999999999,SAL_M1059151,0.080635663,SAL,M1059151
Pre,5.199999999999999,SAL_M1059153,0.148474327,SAL,M1059153
Pre,5.199999999999999,LY_M01007386,0.358386766,LY,M01007386
Pre,5.199999999999999,LY_M01007391,0.22024707,LY,M01007391
Pre,5.199999999999999,LY_M01043738,0.143149584,LY,M01043738
Pre,5.199999999999999,LY_M01043742,1.564731603,LY,M01043742
Pre,5.199999999999999,LY_M01059147,-0.003018701,LY,M01059147
Pre,5.199999999999999,LY_M1059152,0.422046364,LY,M1059152
Pre,5.300000000000001,SAL_M01007385,-0.123144773,SAL,M01007385
Pre,5.300000000000001,SAL_M01043741,1.196546808,SAL,M01043741
Pre,5.300000000000001,SAL_M01043743,1.298690387,SAL,M01043743
Pre,5.300000000000001,SAL_M01059148,-0.361278302,SAL,M01059148
Pre,5.300000000000001,SAL_M1059151,-0.269852689,SAL,M1059151
Pre,5.300000000000001,SAL_M1059153,0.197875754,SAL,M1059153
Pre,5.300000000000001,LY_M01007386,1.348311482,LY,M01007386
Pre,5.300000000000001,LY_M01007391,0.114035561,LY,M01007391
Pre,5.300000000000001,LY_M01043738,0.166726024,LY,M01043738
Pre,5.300000000000001,LY_M01043742,1.59704562,LY,M01043742
Pre,5.300000000000001,LY_M01059147,0.018282826,LY,M01059147
Pre,5.300000000000001,LY_M1059152,0.244190383,LY,M1059152
Pre,5.4,SAL_M01007385,-0.031192874,SAL,M01007385
Pre,5.4,SAL_M01043741,1.508621964,SAL,M01043741
Pre,5.4,SAL_M01043743,1.406564483,SAL,M01043743
Pre,5.4,SAL_M01059148,-0.372588829,SAL,M01059148
Pre,5.4,SAL_M1059151,-0.199097043,SAL,M1059151
Pre,5.4,SAL_M1059153,0.072343376,SAL,M1059153
Pre,5.4,LY_M01007386,0.756265224,LY,M01007386
Pre,5.4,LY_M01007391,0.079873392,LY,M01007391
Pre,5.4,LY_M01043738,0.155090929,LY,M01043738
Pre,5.4,LY_M01043742,1.48775886,LY,M01043742
Pre,5.4,LY_M01059147,0.022016747,LY,M01059147
Pre,5.4,LY_M1059152,0.264611543,LY,M1059152
Pre,5.5,SAL_M01007385,-0.113169808,SAL,M01007385
Pre,5.5,SAL_M01043741,1.521786172,SAL,M01043741
Pre,5.5,SAL_M01043743,1.462834636,SAL,M01043743
Pre,5.5,SAL_M01059148,-0.209682914,SAL,M01059148
Pre,5.5,SAL_M1059151,0.470188487,SAL,M1059151
Pre,5.5,SAL_M1059153,0.118824431,SAL,M1059153
Pre,5.5,LY_M01007386,1.027991534,LY,M01007386
Pre,5.5,LY_M01007391,0.003300824,LY,M01007391
Pre,5.5,LY_M01043738,0.03436081,LY,M01043738
Pre,5.5,LY_M01043742,1.552156071,LY,M01043742
Pre,5.5,LY_M01059147,0.037907427,LY,M01059147
Pre,5.5,LY_M1059152,0.224759251,LY,M1059152
Pre,5.6,SAL_M01007385,-0.124303051,SAL,M01007385
Pre,5.6,SAL_M01043741,1.927498035,SAL,M01043741
Pre,5.6,SAL_M01043743,1.469932264,SAL,M01043743
Pre,5.6,SAL_M01059148,-0.271039488,SAL,M01059148
Pre,5.6,SAL_M1059151,1.353787806,SAL,M1059151
Pre,5.6,SAL_M1059153,0.063895071,SAL,M1059153
Pre,5.6,LY_M01007386,1.131627225,LY,M01007386
Pre,5.6,LY_M01007391,0.081292833,LY,M01007391
Pre,5.6,LY_M01043738,-0.10415992,LY,M01043738
Pre,5.6,LY_M01043742,1.723296057,LY,M01043742
Pre,5.6,LY_M01059147,-0.054115503,LY,M01059147
Pre,5.6,LY_M1059152,0.240572125,LY,M1059152
Pre,5.699999999999999,SAL_M01007385,-0.18059135,SAL,M01007385
Pre,5.699999999999999,SAL_M01043741,1.284583132,SAL,M01043741
Pre,5.699999999999999,SAL_M01043743,1.479376702,SAL,M01043743
Pre,5.699999999999999,SAL_M01059148,-0.352662334,SAL,M01059148
Pre,5.699999999999999,SAL_M1059151,0.824809541,SAL,M1059151
Pre,5.699999999999999,SAL_M1059153,0.116580546,SAL,M1059153
Pre,5.699999999999999,LY_M01007386,0.618451569,LY,M01007386
Pre,5.699999999999999,LY_M01007391,0.107441994,LY,M01007391
Pre,5.699999999999999,LY_M01043738,0.002131299,LY,M01043738
Pre,5.699999999999999,LY_M01043742,1.828632552,LY,M01043742
Pre,5.699999999999999,LY_M01059147,-0.099248815,LY,M01059147
Pre,5.699999999999999,LY_M1059152,0.248221032,LY,M1059152
Pre,5.800000000000001,SAL_M01007385,-0.060496435,SAL,M01007385
Pre,5.800000000000001,SAL_M01043741,1.417488897,SAL,M01043741
Pre,5.800000000000001,SAL_M01043743,1.583452656,SAL,M01043743
Pre,5.800000000000001,SAL_M01059148,-0.385407448,SAL,M01059148
Pre,5.800000000000001,SAL_M1059151,1.168883362,SAL,M1059151
Pre,5.800000000000001,SAL_M1059153,0.160136977,SAL,M1059153
Pre,5.800000000000001,LY_M01007386,0.697767584,LY,M01007386
Pre,5.800000000000001,LY_M01007391,0.157375884,LY,M01007391
Pre,5.800000000000001,LY_M01043738,-0.033057411,LY,M01043738
Pre,5.800000000000001,LY_M01043742,1.845084146,LY,M01043742
Pre,5.800000000000001,LY_M01059147,-0.135864877,LY,M01059147
Pre,5.800000000000001,LY_M1059152,0.236001889,LY,M1059152
Pre,5.9,SAL_M01007385,-0.006058669,SAL,M01007385
Pre,5.9,SAL_M01043741,1.330594951,SAL,M01043741
Pre,5.9,SAL_M01043743,1.543207946,SAL,M01043743
Pre,5.9,SAL_M01059148,-0.558430645,SAL,M01059148
Pre,5.9,SAL_M1059151,1.155118411,SAL,M1059151
Pre,5.9,SAL_M1059153,0.103865455,SAL,M1059153
Pre,5.9,LY_M01007386,0.398006594,LY,M01007386
Pre,5.9,LY_M01007391,0.196598879,LY,M01007391
Pre,5.9,LY_M01043738,0.00818567,LY,M01043738
Pre,5.9,LY_M01043742,1.900800747,LY,M01043742
Pre,5.9,LY_M01059147,-0.122204794,LY,M01059147
Pre,5.9,LY_M1059152,0.291789547,LY,M1059152
Pre,6,SAL_M01007385,0.10804083,SAL,M01007385
Pre,6,SAL_M01043741,0.940661174,SAL,M01043741
Pre,6,SAL_M01043743,1.403364025,SAL,M01043743
Pre,6,SAL_M01059148,-0.328528773,SAL,M01059148
Pre,6,SAL_M1059151,0.084833579,SAL,M1059151
Pre,6,SAL_M1059153,0.11583428,SAL,M1059153
Pre,6,LY_M01007386,0.589654359,LY,M01007386
Pre,6,LY_M01007391,-0.04489095,LY,M01007391
Pre,6,LY_M01043738,0.099384076,LY,M01043738
Pre,6,LY_M01043742,1.830356532,LY,M01043742
Pre,6,LY_M01059147,-0.088250657,LY,M01059147
Pre,6,LY_M1059152,0.204793052,LY,M1059152
Pre,6.1,SAL_M01007385,0.044825799,SAL,M01007385
Pre,6.1,SAL_M01043741,0.712262255,SAL,M01043741
Pre,6.1,SAL_M01043743,1.399861921,SAL,M01043743
Pre,6.1,SAL_M01059148,-0.262685696,SAL,M01059148
Pre,6.1,SAL_M1059151,0.494232302,SAL,M1059151
Pre,6.1,SAL_M1059153,-0.0011097,SAL,M1059153
Pre,6.1,LY_M01007386,0.37927784,LY,M01007386
Pre,6.1,LY_M01007391,0.030465469,LY,M01007391
Pre,6.1,LY_M01043738,0.196117443,LY,M01043738
Pre,6.1,LY_M01043742,1.905058956,LY,M01043742
Pre,6.1,LY_M01059147,-0.061563389,LY,M01059147
Pre,6.1,LY_M1059152,0.144241335,LY,M1059152
