day,session,room,Subj,Feeding,Amph,bin5mins,activity,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins
2,2,53,17,Food Dep,5,19,1524.116991,10,7,5,4,2
2,2,53,17,Food Dep,5,20,1179.712439,10,7,5,4,2
2,2,53,17,Food Dep,5,21,1269.100037,11,7,6,4,2
2,2,53,17,Food Dep,5,22,887.43614,11,8,6,4,2
2,2,53,17,Food Dep,5,23,891.514007,12,8,6,4,2
2,2,53,17,Food Dep,5,24,868.012057,12,8,6,4,2
2,2,53,18,Food Dep,2.5,-11,1641.361166,-5,-3,-2,-1,-0
2,2,53,18,Food Dep,2.5,-10,1104.342547,-5,-3,-2,-1,-0
2,2,53,18,Food Dep,2.5,-9,1109.779484,-4,-3,-2,-1,-0
2,2,53,18,Food Dep,2.5,-8,1136.541219,-4,-2,-2,-1,-0
2,2,53,18,Food Dep,2.5,-7,1202.613708,-3,-2,-1,-1,-0
2,2,53,18,Food Dep,2.5,-6,866.93764,-3,-2,-1,-1,-0
2,2,53,18,Food Dep,2.5,-5,888.1857,-2,-1,-1,-0,-0
2,2,53,18,Food Dep,2.5,-4,1004.970704,-2,-1,-1,-0,-0
2,2,53,18,Food Dep,2.5,-3,1006.989325,-1,-1,-0,-0,-0
2,2,53,18,Food Dep,2.5,-2,852.953043,-1,-0,-0,-0,-0
2,2,53,18,Food Dep,2.5,-1,625.799231,-0,-0,-0,-0,-0
2,2,53,18,Food Dep,2.5,0,872.291843,0,0,0,0,0
2,2,53,18,Food Dep,2.5,1,1151.793484,1,1,1,1,1
2,2,53,18,Food Dep,2.5,2,833.312526,1,1,1,1,1
2,2,53,18,Food Dep,2.5,3,1045.064984,2,1,1,1,1
2,2,53,18,Food Dep,2.5,4,1197.527334,2,2,1,1,1
2,2,53,18,Food Dep,2.5,5,1597.34498,3,2,2,1,1
2,2,53,18,Food Dep,2.5,6,1980.037835,3,2,2,1,1
2,2,53,18,Food Dep,2.5,7,2372.805699,4,3,2,2,1
2,2,53,18,Food Dep,2.5,8,2455.628195,4,3,2,2,1
2,2,53,18,Food Dep,2.5,9,2687.559302,5,3,3,2,1
2,2,53,18,Food Dep,2.5,10,3086.887062,5,4,3,2,1
2,2,53,18,Food Dep,2.5,11,3278.354338,6,4,3,2,1
2,2,53,18,Food Dep,2.5,12,3036.677725,6,4,3,2,1
2,2,53,18,Food Dep,2.5,13,2662.600675,7,5,4,3,2
2,2,53,18,Food Dep,2.5,14,2485.908673,7,5,4,3,2
2,2,53,18,Food Dep,2.5,15,2148.455555,8,5,4,3,2
2,2,53,18,Food Dep,2.5,16,2024.390623,8,6,4,3,2
2,2,53,18,Food Dep,2.5,17,1835.572361,9,6,5,3,2
2,2,53,18,Food Dep,2.5,18,1696.066681,9,6,5,3,2
2,2,53,18,Food Dep,2.5,19,1493.588217,10,7,5,4,2
2,2,53,18,Food Dep,2.5,20,1601.353608,10,7,5,4,2
2,2,53,18,Food Dep,2.5,21,1580.477088,11,7,6,4,2
2,2,53,18,Food Dep,2.5,22,1466.276194,11,8,6,4,2
2,2,53,18,Food Dep,2.5,23,1640.489956,12,8,6,4,2
2,2,53,18,Food Dep,2.5,24,1845.030752,12,8,6,4,2
2,2,53,19,Food Dep,2.5,-11,1854.410639,-5,-3,-2,-1,-0
2,2,53,19,Food Dep,2.5,-10,1157.531858,-5,-3,-2,-1,-0
2,2,53,19,Food Dep,2.5,-9,931.468846,-4,-3,-2,-1,-0
2,2,53,19,Food Dep,2.5,-8,989.874559,-4,-2,-2,-1,-0
2,2,53,19,Food Dep,2.5,-7,581.168326,-3,-2,-1,-1,-0
2,2,53,19,Food Dep,2.5,-6,401.816245,-3,-2,-1,-1,-0
2,2,53,19,Food Dep,2.5,-5,817.440378,-2,-1,-1,-0,-0
2,2,53,19,Food Dep,2.5,-4,991.536258,-2,-1,-1,-0,-0
2,2,53,19,Food Dep,2.5,-3,684.173849,-1,-1,-0,-0,-0
2,2,53,19,Food Dep,2.5,-2,269.16832,-1,-0,-0,-0,-0
2,2,53,19,Food Dep,2.5,-1,555.745769,-0,-0,-0,-0,-0
2,2,53,19,Food Dep,2.5,0,876.753726,0,0,0,0,0
2,2,53,19,Food Dep,2.5,1,1528.382348,1,1,1,1,1
2,2,53,19,Food Dep,2.5,2,1347.731581,1,1,1,1,1
2,2,53,19,Food Dep,2.5,3,1455.93923,2,1,1,1,1
2,2,53,19,Food Dep,2.5,4,1731.588491,2,2,1,1,1
2,2,53,19,Food Dep,2.5,5,1983.674788,3,2,2,1,1
2,2,53,19,Food Dep,2.5,6,2285.901203,3,2,2,1,1
2,2,53,19,Food Dep,2.5,7,2744.829631,4,3,2,2,1
2,2,53,19,Food Dep,2.5,8,2629.972987,4,3,2,2,1
2,2,53,19,Food Dep,2.5,9,2743.283055,5,3,3,2,1
2,2,53,19,Food Dep,2.5,10,2748.562186,5,4,3,2,1
2,2,53,19,Food Dep,2.5,11,2828.531102,6,4,3,2,1
2,2,53,19,Food Dep,2.5,12,2651.309322,6,4,3,2,1
2,2,53,19,Food Dep,2.5,13,2258.135183,7,5,4,3,2
2,2,53,19,Food Dep,2.5,14,2518.278314,7,5,4,3,2
2,2,53,19,Food Dep,2.5,15,1945.65461,8,5,4,3,2
2,2,53,19,Food Dep,2.5,16,1608.213101,8,6,4,3,2
2,2,53,19,Food Dep,2.5,17,1398.465226,9,6,5,3,2
2,2,53,19,Food Dep,2.5,18,1136.242476,9,6,5,3,2
2,2,53,19,Food Dep,2.5,19,1420.675263,10,7,5,4,2
2,2,53,19,Food Dep,2.5,20,1142.212597,10,7,5,4,2
2,2,53,19,Food Dep,2.5,21,1030.264078,11,7,6,4,2
2,2,53,19,Food Dep,2.5,22,1279.484525,11,8,6,4,2
2,2,53,19,Food Dep,2.5,23,926.377028,12,8,6,4,2
2,2,53,19,Food Dep,2.5,24,988.53003,12,8,6,4,2
2,2,53,20,Food Dep,5,-11,1189.076779,-5,-3,-2,-1,-0
2,2,53,20,Food Dep,5,-10,1082.699898,-5,-3,-2,-1,-0
2,2,53,20,Food Dep,5,-9,806.094259,-4,-3,-2,-1,-0
2,2,53,20,Food Dep,5,-8,478.151452,-4,-2,-2,-1,-0
2,2,53,20,Food Dep,5,-7,299.312003,-3,-2,-1,-1,-0
2,2,53,20,Food Dep,5,-6,799.067239,-3,-2,-1,-1,-0
2,2,53,20,Food Dep,5,-5,484.503737,-2,-1,-1,-0,-0
2,2,53,20,Food Dep,5,-4,541.332384,-2,-1,-1,-0,-0
2,2,53,20,Food Dep,5,-3,666.270547,-1,-1,-0,-0,-0
2,2,53,20,Food Dep,5,-2,229.9307,-1,-0,-0,-0,-0
2,2,53,20,Food Dep,5,-1,730.43916,-0,-0,-0,-0,-0
2,2,53,20,Food Dep,5,0,576.065404,0,0,0,0,0
2,2,53,20,Food Dep,5,1,468.761371,1,1,1,1,1
2,2,53,20,Food Dep,5,2,703.053521,1,1,1,1,1
2,2,53,20,Food Dep,5,3,1124.035359,2,1,1,1,1
2,2,53,20,Food Dep,5,4,995.13862,2,2,1,1,1
2,2,53,20,Food Dep,5,5,841.255285,3,2,2,1,1
2,2,53,20,Food Dep,5,6,823.811102,3,2,2,1,1
2,2,53,20,Food Dep,5,7,830.215594,4,3,2,2,1
2,2,53,20,Food Dep,5,8,968.351707,4,3,2,2,1
2,2,53,20,Food Dep,5,9,1028.475486,5,3,3,2,1
2,2,53,20,Food Dep,5,10,980.648522,5,4,3,2,1
2,2,53,20,Food Dep,5,11,1041.026079,6,4,3,2,1
2,2,53,20,Food Dep,5,12,1159.888103,6,4,3,2,1
2,2,53,20,Food Dep,5,13,1159.835049,7,5,4,3,2
2,2,53,20,Food Dep,5,14,1106.832358,7,5,4,3,2
2,2,53,20,Food Dep,5,15,1107.529991,8,5,4,3,2
2,2,53,20,Food Dep,5,16,1192.920989,8,6,4,3,2
2,2,53,20,Food Dep,5,17,1234.374379,9,6,5,3,2
2,2,53,20,Food Dep,5,18,1234.47384,9,6,5,3,2
2,2,53,20,Food Dep,5,19,1270.753522,10,7,5,4,2
2,2,53,20,Food Dep,5,20,1088.448152,10,7,5,4,2
2,2,53,20,Food Dep,5,21,1198.243007,11,7,6,4,2
2,2,53,20,Food Dep,5,22,1120.083617,11,8,6,4,2
2,2,53,20,Food Dep,5,23,1416.895117,12,8,6,4,2
2,2,53,20,Food Dep,5,24,1388.752174,12,8,6,4,2
2,2,53,21,Food Dep,1,-11,1057.385962,-5,-3,-2,-1,-0
2,2,53,21,Food Dep,1,-10,627.609481,-5,-3,-2,-1,-0
2,2,53,21,Food Dep,1,-9,202.830075,-4,-3,-2,-1,-0
2,2,53,21,Food Dep,1,-8,269.857546,-4,-2,-2,-1,-0
2,2,53,21,Food Dep,1,-7,794.907941,-3,-2,-1,-1,-0
2,2,53,21,Food Dep,1,-6,322.452365,-3,-2,-1,-1,-0
2,2,53,21,Food Dep,1,-5,189.364279,-2,-1,-1,-0,-0
2,2,53,21,Food Dep,1,-4,225.126127,-2,-1,-1,-0,-0
2,2,53,21,Food Dep,1,-3,122.540947,-1,-1,-0,-0,-0
2,2,53,21,Food Dep,1,-2,199.228609,-1,-0,-0,-0,-0
2,2,53,21,Food Dep,1,-1,369.014708,-0,-0,-0,-0,-0
2,2,53,21,Food Dep,1,0,723.795871,0,0,0,0,0
2,2,53,21,Food Dep,1,1,756.087561,1,1,1,1,1
2,2,53,21,Food Dep,1,2,1318.698244,1,1,1,1,1
2,2,53,21,Food Dep,1,3,1254.336226,2,1,1,1,1
2,2,53,21,Food Dep,1,4,1387.655278,2,2,1,1,1
2,2,53,21,Food Dep,1,5,1441.373292,3,2,2,1,1
2,2,53,21,Food Dep,1,6,1325.658716,3,2,2,1,1
2,2,53,21,Food Dep,1,7,1455.151166,4,3,2,2,1
2,2,53,21,Food Dep,1,8,1462.713152,4,3,2,2,1
2,2,53,21,Food Dep,1,9,1297.342813,5,3,3,2,1
2,2,53,21,Food Dep,1,10,1137.356834,5,4,3,2,1
2,2,53,21,Food Dep,1,11,1309.098088,6,4,3,2,1
2,2,53,21,Food Dep,1,12,1230.379236,6,4,3,2,1
2,2,53,21,Food Dep,1,13,1153.385911,7,5,4,3,2
2,2,53,21,Food Dep,1,14,1188.284181,7,5,4,3,2
2,2,53,21,Food Dep,1,15,1146.929582,8,5,4,3,2
2,2,53,21,Food Dep,1,16,1225.909,8,6,4,3,2
2,2,53,21,Food Dep,1,17,1271.877609,9,6,5,3,2
2,2,53,21,Food Dep,1,18,753.790854,9,6,5,3,2
2,2,53,21,Food Dep,1,19,882.358077,10,7,5,4,2
2,2,53,21,Food Dep,1,20,760.00713,10,7,5,4,2
2,2,53,21,Food Dep,1,21,1154.429931,11,7,6,4,2
2,2,53,21,Food Dep,1,22,854.156235,11,8,6,4,2
2,2,53,21,Food Dep,1,23,931.705661,12,8,6,4,2
2,2,53,21,Food Dep,1,24,599.086482,12,8,6,4,2
2,2,53,22,Food Dep,0,-11,1511.228656,-5,-3,-2,-1,-0
2,2,53,22,Food Dep,0,-10,860.492364,-5,-3,-2,-1,-0
2,2,53,22,Food Dep,0,-9,832.399991,-4,-3,-2,-1,-0
2,2,53,22,Food Dep,0,-8,666.51777,-4,-2,-2,-1,-0
2,2,53,22,Food Dep,0,-7,273.282327,-3,-2,-1,-1,-0
2,2,53,22,Food Dep,0,-6,201.245819,-3,-2,-1,-1,-0
2,2,53,22,Food Dep,0,-5,532.397579,-2,-1,-1,-0,-0
2,2,53,22,Food Dep,0,-4,884.519672,-2,-1,-1,-0,-0
2,2,53,22,Food Dep,0,-3,871.097751,-1,-1,-0,-0,-0
2,2,53,22,Food Dep,0,-2,505.281955,-1,-0,-0,-0,-0
2,2,53,22,Food Dep,0,-1,261.553645,-0,-0,-0,-0,-0
2,2,53,22,Food Dep,0,0,678.581437,0,0,0,0,0
2,2,53,22,Food Dep,0,1,594.364014,1,1,1,1,1
2,2,53,22,Food Dep,0,2,269.404765,1,1,1,1,1
2,2,53,22,Food Dep,0,3,153.65725,2,1,1,1,1
2,2,53,22,Food Dep,0,4,156.4866,2,2,1,1,1
2,2,53,22,Food Dep,0,5,740.673487,3,2,2,1,1
2,2,53,22,Food Dep,0,6,483.413125,3,2,2,1,1
2,2,53,22,Food Dep,0,7,203.212914,4,3,2,2,1
2,2,53,22,Food Dep,0,8,365.441201,4,3,2,2,1
2,2,53,22,Food Dep,0,9,217.022793,5,3,3,2,1
2,2,53,22,Food Dep,0,10,306.146599,5,4,3,2,1
2,2,53,22,Food Dep,0,11,244.017379,6,4,3,2,1
2,2,53,22,Food Dep,0,12,805.587789,6,4,3,2,1
2,2,53,22,Food Dep,0,13,185.109872,7,5,4,3,2
2,2,53,22,Food Dep,0,14,179.137785,7,5,4,3,2
2,2,53,22,Food Dep,0,15,219.537399,8,5,4,3,2
2,2,53,22,Food Dep,0,16,169.023365,8,6,4,3,2
2,2,53,22,Food Dep,0,17,194.041304,9,6,5,3,2
2,2,53,22,Food Dep,0,18,453.051851,9,6,5,3,2
2,2,53,22,Food Dep,0,19,204.033268,10,7,5,4,2
2,2,53,22,Food Dep,0,20,149.805543,10,7,5,4,2
2,2,53,22,Food Dep,0,21,817.125152,11,7,6,4,2
2,2,53,22,Food Dep,0,22,183.11557,11,8,6,4,2
2,2,53,22,Food Dep,0,23,251.028481,12,8,6,4,2
2,2,53,22,Food Dep,0,24,211.381651,12,8,6,4,2
2,2,53,23,Food Dep,0,-11,1624.12204,-5,-3,-2,-1,-0
2,2,53,23,Food Dep,0,-10,774.418093,-5,-3,-2,-1,-0
2,2,53,23,Food Dep,0,-9,513.69894,-4,-3,-2,-1,-0
2,2,53,23,Food Dep,0,-8,664.147025,-4,-2,-2,-1,-0
2,2,53,23,Food Dep,0,-7,215.1294,-3,-2,-1,-1,-0
2,2,53,23,Food Dep,0,-6,573.951626,-3,-2,-1,-1,-0
2,2,53,23,Food Dep,0,-5,732.873245,-2,-1,-1,-0,-0
2,2,53,23,Food Dep,0,-4,1008.970632,-2,-1,-1,-0,-0
2,2,53,23,Food Dep,0,-3,382.870536,-1,-1,-0,-0,-0
2,2,53,23,Food Dep,0,-2,386.154025,-1,-0,-0,-0,-0
2,2,53,23,Food Dep,0,-1,485.984961,-0,-0,-0,-0,-0
2,2,53,23,Food Dep,0,0,546.063734,0,0,0,0,0
2,2,53,23,Food Dep,0,1,463.893041,1,1,1,1,1
2,2,53,23,Food Dep,0,2,399.246837,1,1,1,1,1
2,2,53,23,Food Dep,0,3,207.483051,2,1,1,1,1
2,2,53,23,Food Dep,0,4,212.496819,2,2,1,1,1
2,2,53,23,Food Dep,0,5,248.121408,3,2,2,1,1
2,2,53,23,Food Dep,0,6,452.925522,3,2,2,1,1
2,2,53,23,Food Dep,0,7,197.094041,4,3,2,2,1
2,2,53,23,Food Dep,0,8,500.635603,4,3,2,2,1
2,2,53,23,Food Dep,0,9,534.606179,5,3,3,2,1
2,2,53,23,Food Dep,0,10,214.792901,5,4,3,2,1
2,2,53,23,Food Dep,0,11,373.913326,6,4,3,2,1
2,2,53,23,Food Dep,0,12,173.170277,6,4,3,2,1
2,2,53,23,Food Dep,0,13,282.024728,7,5,4,3,2
2,2,53,23,Food Dep,0,14,610.189501,7,5,4,3,2
2,2,53,23,Food Dep,0,15,459.631028,8,5,4,3,2
2,2,53,23,Food Dep,0,16,386.724126,8,6,4,3,2
2,2,53,23,Food Dep,0,17,266.138362,9,6,5,3,2
2,2,53,23,Food Dep,0,18,297.168757,9,6,5,3,2
2,2,53,23,Food Dep,0,19,295.936443,10,7,5,4,2
2,2,53,23,Food Dep,0,20,397.362962,10,7,5,4,2
2,2,53,23,Food Dep,0,21,209.831729,11,7,6,4,2
2,2,53,23,Food Dep,0,22,536.915125,11,8,6,4,2
2,2,53,23,Food Dep,0,23,304.730997,12,8,6,4,2
2,2,53,23,Food Dep,0,24,263.625821,12,8,6,4,2
2,2,53,64,Ad Lib,0,-11,1560.321605,-5,-3,-2,-1,-0
2,2,53,64,Ad Lib,0,-10,1154.131431,-5,-3,-2,-1,-0
2,2,53,64,Ad Lib,0,-9,1048.285676,-4,-3,-2,-1,-0
2,2,53,64,Ad Lib,0,-8,653.457027,-4,-2,-2,-1,-0
2,2,53,64,Ad Lib,0,-7,887.129325,-3,-2,-1,-1,-0
2,2,53,64,Ad Lib,0,-6,673.256859,-3,-2,-1,-1,-0
2,2,53,64,Ad Lib,0,-5,803.670192,-2,-1,-1,-0,-0
2,2,53,64,Ad Lib,0,-4,784.269287,-2,-1,-1,-0,-0
2,2,53,64,Ad Lib,0,-3,847.8288,-1,-1,-0,-0,-0
2,2,53,64,Ad Lib,0,-2,664.33392,-1,-0,-0,-0,-0
2,2,53,64,Ad Lib,0,-1,519.26082,-0,-0,-0,-0,-0
2,2,53,64,Ad Lib,0,0,797.907837,0,0,0,0,0
2,2,53,64,Ad Lib,0,1,988.841664,1,1,1,1,1
2,2,53,64,Ad Lib,0,2,631.634255,1,1,1,1,1
2,2,53,64,Ad Lib,0,3,174.775225,2,1,1,1,1
2,2,53,64,Ad Lib,0,4,915.900024,2,2,1,1,1
2,2,53,64,Ad Lib,0,5,695.78024,3,2,2,1,1
2,2,53,64,Ad Lib,0,6,186.484964,3,2,2,1,1
2,2,53,64,Ad Lib,0,7,177.372471,4,3,2,2,1
2,2,53,64,Ad Lib,0,8,360.9106,4,3,2,2,1
2,2,53,64,Ad Lib,0,9,218.817201,5,3,3,2,1
2,2,53,64,Ad Lib,0,10,292.245109,5,4,3,2,1
2,2,53,64,Ad Lib,0,11,206.862766,6,4,3,2,1
2,2,53,64,Ad Lib,0,12,242.782936,6,4,3,2,1
2,2,53,64,Ad Lib,0,13,185.665077,7,5,4,3,2
2,2,53,64,Ad Lib,0,14,142.88437,7,5,4,3,2
2,2,53,64,Ad Lib,0,15,175.472778,8,5,4,3,2
2,2,53,64,Ad Lib,0,16,145.427015,8,6,4,3,2
2,2,53,64,Ad Lib,0,17,189.527069,9,6,5,3,2
2,2,53,64,Ad Lib,0,18,242.206899,9,6,5,3,2
2,2,53,64,Ad Lib,0,19,150.479891,10,7,5,4,2
2,2,53,64,Ad Lib,0,20,143.422216,10,7,5,4,2
2,2,53,64,Ad Lib,0,21,201.661602,11,7,6,4,2
2,2,53,64,Ad Lib,0,22,162.435477,11,8,6,4,2
2,2,53,64,Ad Lib,0,23,305.767849,12,8,6,4,2
2,2,53,64,Ad Lib,0,24,287.704099,12,8,6,4,2
2,2,53,65,Ad Lib,1,-11,1777.1792,-5,-3,-2,-1,-0
2,2,53,65,Ad Lib,1,-10,1073.923185,-5,-3,-2,-1,-0
2,2,53,65,Ad Lib,1,-9,872.914392,-4,-3,-2,-1,-0
2,2,53,65,Ad Lib,1,-8,1211.516973,-4,-2,-2,-1,-0
2,2,53,65,Ad Lib,1,-7,493.679413,-3,-2,-1,-1,-0
2,2,53,65,Ad Lib,1,-6,760.433715,-3,-2,-1,-1,-0
2,2,53,65,Ad Lib,1,-5,173.76567,-2,-1,-1,-0,-0
2,2,53,65,Ad Lib,1,-4,1002.393655,-2,-1,-1,-0,-0
2,2,53,65,Ad Lib,1,-3,954.185426,-1,-1,-0,-0,-0
2,2,53,65,Ad Lib,1,-2,963.358372,-1,-0,-0,-0,-0
2,2,53,65,Ad Lib,1,-1,533.577757,-0,-0,-0,-0,-0
2,2,53,65,Ad Lib,1,0,992.777461,0,0,0,0,0
2,2,53,65,Ad Lib,1,1,879.981891,1,1,1,1,1
2,2,53,65,Ad Lib,1,2,1303.258674,1,1,1,1,1
2,2,53,65,Ad Lib,1,3,1572.326048,2,1,1,1,1
2,2,53,65,Ad Lib,1,4,1722.950207,2,2,1,1,1
2,2,53,65,Ad Lib,1,5,1461.555661,3,2,2,1,1
2,2,53,65,Ad Lib,1,6,1556.665683,3,2,2,1,1
2,2,53,65,Ad Lib,1,7,1714.422516,4,3,2,2,1
2,2,53,65,Ad Lib,1,8,1585.265234,4,3,2,2,1
2,2,53,65,Ad Lib,1,9,1438.956552,5,3,3,2,1
2,2,53,65,Ad Lib,1,10,1269.372665,5,4,3,2,1
2,2,53,65,Ad Lib,1,11,1187.054561,6,4,3,2,1
2,2,53,65,Ad Lib,1,12,1371.443696,6,4,3,2,1
2,2,53,65,Ad Lib,1,13,1315.044486,7,5,4,3,2
2,2,53,65,Ad Lib,1,14,1169.40096,7,5,4,3,2
2,2,53,65,Ad Lib,1,15,1166.075822,8,5,4,3,2
2,2,53,65,Ad Lib,1,16,1111.031483,8,6,4,3,2
2,2,53,65,Ad Lib,1,17,1053.376863,9,6,5,3,2
2,2,53,65,Ad Lib,1,18,942.629823,9,6,5,3,2
2,2,53,65,Ad Lib,1,19,942.065158,10,7,5,4,2
2,2,53,65,Ad Lib,1,20,528.98368,10,7,5,4,2
2,2,53,65,Ad Lib,1,21,1091.688595,11,7,6,4,2
2,2,53,65,Ad Lib,1,22,916.42155,11,8,6,4,2
2,2,53,65,Ad Lib,1,23,571.620647,12,8,6,4,2
2,2,53,65,Ad Lib,1,24,517.153572,12,8,6,4,2
2,2,53,66,Ad Lib,1,-11,1433.827441,-5,-3,-2,-1,-0
2,2,53,66,Ad Lib,1,-10,884.019788,-5,-3,-2,-1,-0
2,2,53,66,Ad Lib,1,-9,936.795718,-4,-3,-2,-1,-0
2,2,53,66,Ad Lib,1,-8,521.590748,-4,-2,-2,-1,-0
2,2,53,66,Ad Lib,1,-7,1122.551954,-3,-2,-1,-1,-0
2,2,53,66,Ad Lib,1,-6,588.822283,-3,-2,-1,-1,-0
2,2,53,66,Ad Lib,1,-5,391.778636,-2,-1,-1,-0,-0
2,2,53,66,Ad Lib,1,-4,851.550704,-2,-1,-1,-0,-0
2,2,53,66,Ad Lib,1,-3,554.074147,-1,-1,-0,-0,-0
2,2,53,66,Ad Lib,1,-2,882.583211,-1,-0,-0,-0,-0
2,2,53,66,Ad Lib,1,-1,499.648224,-0,-0,-0,-0,-0
2,2,53,66,Ad Lib,1,0,679.924764,0,0,0,0,0
2,2,53,66,Ad Lib,1,1,512.962602,1,1,1,1,1
2,2,53,66,Ad Lib,1,2,707.878063,1,1,1,1,1
2,2,53,66,Ad Lib,1,3,1150.38528,2,1,1,1,1
2,2,53,66,Ad Lib,1,4,998.418142,2,2,1,1,1
2,2,53,66,Ad Lib,1,5,1010.376637,3,2,2,1,1
2,2,53,66,Ad Lib,1,6,897.988979,3,2,2,1,1
2,2,53,66,Ad Lib,1,7,1154.128727,4,3,2,2,1
2,2,53,66,Ad Lib,1,8,1036.862452,4,3,2,2,1
2,2,53,66,Ad Lib,1,9,960.767324,5,3,3,2,1
2,2,53,66,Ad Lib,1,10,821.507066,5,4,3,2,1
2,2,53,66,Ad Lib,1,11,851.48117,6,4,3,2,1
2,2,53,66,Ad Lib,1,12,743.965301,6,4,3,2,1
2,2,53,66,Ad Lib,1,13,1001.933088,7,5,4,3,2
2,2,53,66,Ad Lib,1,14,1114.265303,7,5,4,3,2
2,2,53,66,Ad Lib,1,15,874.146158,8,5,4,3,2
2,2,53,66,Ad Lib,1,16,845.39269,8,6,4,3,2
2,2,53,66,Ad Lib,1,17,1145.333049,9,6,5,3,2
2,2,53,66,Ad Lib,1,18,861.189599,9,6,5,3,2
2,2,53,66,Ad Lib,1,19,823.221997,10,7,5,4,2
2,2,53,66,Ad Lib,1,20,953.979634,10,7,5,4,2
2,2,53,66,Ad Lib,1,21,949.892529,11,7,6,4,2
2,2,53,66,Ad Lib,1,22,902.22001,11,8,6,4,2
2,2,53,66,Ad Lib,1,23,779.928885,12,8,6,4,2
2,2,53,66,Ad Lib,1,24,656.704706,12,8,6,4,2
2,2,53,67,Ad Lib,5,-11,1860.884112,-5,-3,-2,-1,-0
2,2,53,67,Ad Lib,5,-10,1443.517689,-5,-3,-2,-1,-0
2,2,53,67,Ad Lib,5,-9,795.321972,-4,-3,-2,-1,-0
2,2,53,67,Ad Lib,5,-8,733.908779,-4,-2,-2,-1,-0
2,2,53,67,Ad Lib,5,-7,240.107558,-3,-2,-1,-1,-0
2,2,53,67,Ad Lib,5,-6,337.007057,-3,-2,-1,-1,-0
2,2,53,67,Ad Lib,5,-5,178.900899,-2,-1,-1,-0,-0
2,2,53,67,Ad Lib,5,-4,125.476863,-2,-1,-1,-0,-0
2,2,53,67,Ad Lib,5,-3,537.298399,-1,-1,-0,-0,-0
2,2,53,67,Ad Lib,5,-2,362.508789,-1,-0,-0,-0,-0
2,2,53,67,Ad Lib,5,-1,174.59419,-0,-0,-0,-0,-0
2,2,53,67,Ad Lib,5,0,179.806227,0,0,0,0,0
2,2,53,67,Ad Lib,5,1,857.072866,1,1,1,1,1
2,2,53,67,Ad Lib,5,2,1363.302007,1,1,1,1,1
2,2,53,67,Ad Lib,5,3,2271.724373,2,1,1,1,1
2,2,53,67,Ad Lib,5,4,2238.45545,2,2,1,1,1
2,2,53,67,Ad Lib,5,5,919.360341,3,2,2,1,1
2,2,53,67,Ad Lib,5,6,573.67456,3,2,2,1,1
2,2,53,67,Ad Lib,5,7,488.415887,4,3,2,2,1
2,2,53,67,Ad Lib,5,8,478.97097,4,3,2,2,1
2,2,53,67,Ad Lib,5,9,484.318157,5,3,3,2,1
2,2,53,67,Ad Lib,5,10,450.66526,5,4,3,2,1
2,2,53,67,Ad Lib,5,11,517.450858,6,4,3,2,1
2,2,53,67,Ad Lib,5,12,563.332248,6,4,3,2,1
2,2,53,67,Ad Lib,5,13,517.770663,7,5,4,3,2
2,2,53,67,Ad Lib,5,14,512.362068,7,5,4,3,2
2,2,53,67,Ad Lib,5,15,549.256063,8,5,4,3,2
2,2,53,67,Ad Lib,5,16,564.670502,8,6,4,3,2
2,2,53,67,Ad Lib,5,17,780.272945,9,6,5,3,2
2,2,53,67,Ad Lib,5,18,742.054631,9,6,5,3,2
2,2,53,67,Ad Lib,5,19,1513.976475,10,7,5,4,2
2,2,53,67,Ad Lib,5,20,2050.13281,10,7,5,4,2
2,2,53,67,Ad Lib,5,21,1578.355909,11,7,6,4,2
2,2,53,67,Ad Lib,5,22,2104.561891,11,8,6,4,2
2,2,53,67,Ad Lib,5,23,2027.627889,12,8,6,4,2
2,2,53,67,Ad Lib,5,24,1767.390141,12,8,6,4,2
2,2,53,68,Ad Lib,2.5,-11,1868.52872,-5,-3,-2,-1,-0
2,2,53,68,Ad Lib,2.5,-10,1424.762315,-5,-3,-2,-1,-0
2,2,53,68,Ad Lib,2.5,-9,1296.088954,-4,-3,-2,-1,-0
2,2,53,68,Ad Lib,2.5,-8,872.834618,-4,-2,-2,-1,-0
2,2,53,68,Ad Lib,2.5,-7,471.11327,-3,-2,-1,-1,-0
2,2,53,68,Ad Lib,2.5,-6,149.296614,-3,-2,-1,-1,-0
2,2,53,68,Ad Lib,2.5,-5,216.467751,-2,-1,-1,-0,-0
2,2,53,68,Ad Lib,2.5,-4,1149.902659,-2,-1,-1,-0,-0
2,2,53,68,Ad Lib,2.5,-3,1113.666133,-1,-1,-0,-0,-0
2,2,53,68,Ad Lib,2.5,-2,702.924557,-1,-0,-0,-0,-0
2,2,53,68,Ad Lib,2.5,-1,806.66556,-0,-0,-0,-0,-0
2,2,53,68,Ad Lib,2.5,0,995.580614,0,0,0,0,0
2,2,53,68,Ad Lib,2.5,1,1334.231785,1,1,1,1,1
2,2,53,68,Ad Lib,2.5,2,1590.184919,1,1,1,1,1
2,2,53,68,Ad Lib,2.5,3,1489.722834,2,1,1,1,1
2,2,53,68,Ad Lib,2.5,4,1865.957176,2,2,1,1,1
2,2,53,68,Ad Lib,2.5,5,1946.507366,3,2,2,1,1
2,2,53,68,Ad Lib,2.5,6,2190.843823,3,2,2,1,1
2,2,53,68,Ad Lib,2.5,7,2462.40012,4,3,2,2,1
