folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Period,state_ID,CS_name,Stage,Day
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,3,9,749,6,0,0,0,0,0,1,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,3,9,750,7,0,0,0,0,0,1,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,3,9,751,8,0,0,0,0,0,1,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,3,9,752,9,0,0,0,0,0,1,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,3,9,753,10,0,0,0,0,0,1,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,876,1,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,877,2,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,878,3,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,879,4,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,880,5,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,881,6,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,882,7,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,883,8,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,884,9,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,2,885,10,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,5,886,1,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,5,887,2,0,0,0,0,0,0,0,0,D,CS,Tone,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,888,1,0,0,0,0,0,0,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,889,2,0,0,0,0,1,0.67999999999995,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,890,3,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,891,4,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,892,5,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,893,6,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,894,7,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,895,8,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,896,9,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,4,8,897,10,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1084,1,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1085,2,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1086,3,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1087,4,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1088,5,0,0,0,0,1,0.779999999999973,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1089,6,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1090,7,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1091,8,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1092,9,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,2,1093,10,0,0,0,0,0,1,0,0,D,Pre,PreCS,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,6,1094,1,0,0,0,0,0,0.1400000000001,0,0,D,CS,Siren,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,6,1095,2,0,0,0,0,0,0,0,0,D,CS,Siren,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,6,1096,3,0,0,0,0,1,0.339999999999918,0,0,D,CS,Siren,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,6,1097,4,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,6,1098,5,0,0,0,0,0,1,0,0,D,CS,Siren,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,6,1099,6,0,0,0,0,0,0.940000000000055,0,0,D,CS,Siren,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,6,1100,7,0,0,0,0,0,0,0,0,D,CS,Siren,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,6,1101,8,0,0,0,0,0,0,0,0,D,CS,Siren,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1102,1,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1103,2,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1104,3,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1105,4,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1106,5,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1107,6,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1108,7,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1109,8,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1110,9,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,5,9,1111,10,0,0,0,0,0,0,0,0,D,Post,Pelletx0,B+/-,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1346,1,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1347,2,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1348,3,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1349,4,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1350,5,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1351,6,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1352,7,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1353,8,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1354,9,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,2,1355,10,0,0,0,0,0,0,0,0,D,Pre,PreCS,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,4,1356,1,0,0,0,0,1,0.240000000000009,0,0,D,CS,Noise,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,4,1357,2,0,0,0,0,0,1,0,0,D,CS,Noise,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,4,1358,3,0,0,0,0,0,1,0,0,D,CS,Noise,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,4,1359,4,0,0,0,0,0,0.480000000000018,0,0,D,CS,Noise,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,4,1360,5,0,0,0,0,0,0,0,0,D,CS,Noise,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,4,1361,6,0,0,0,0,0,0,0,0,D,CS,Noise,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1362,1,0,0,0,0,0,0,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1363,2,0,0,0,0,0,0,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1364,3,0,0,0,0,0,0,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1365,4,0,0,0,0,0,0,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1366,5,0,0,0,0,0,0,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1367,6,0,0,0,0,0,0,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1368,7,0,0,0,0,0,0,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1369,8,0,0,0,0,0,0,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1370,9,0,0,0,0,1,0.420000000000073,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,6,9,1371,10,0,0,0,0,0,1,0,0,D,Post,Pelletx0,A+++/---,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1478,1,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1479,2,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1480,3,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1481,4,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1482,5,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1483,6,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1484,7,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1485,8,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1486,9,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,2,1487,10,0,0,0,0,0,0,0,0,D,Pre,PreCS,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,5,1488,1,0,0,0,0,1,0.0399999999999636,0,0,D,CS,Tone,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,5,1489,2,0,0,0,0,0,1,0,0,D,CS,Tone,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1490,1,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1491,2,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1492,3,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1493,4,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1494,5,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1495,6,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1496,7,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1497,8,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1498,9,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,7,8,1499,10,0,0,0,0,0,1,0,0,D,Post,Pelletx3,C+++,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1814,1,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1815,2,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1816,3,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1817,4,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1818,5,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1819,6,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1820,7,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1821,8,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1822,9,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,2,1823,10,0,0,0,0,0,0,0,0,D,Pre,PreCS,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,3,1824,1,0,0,0,0,0,0,0,0,D,CS,Click,D+,Stage1,Day2
CRF_Acq_Stage1_Day2,CRFAcqStage1Day2D,CRFAcqStage1Day2D_Rat41.csv,41____,13,4,1,B,Marios,32,8,3,1825,2,0,0,0,0,0,0,0,0,D,CS,Click,D+,Stage1,Day2
