RewardMagnitude,Time,R29_20130227_0_SAL,R34_20130301_0_SAL,R52_20130911_0_SAL,R54_20140619_0_SAL,R56_20140619_0_SAL,R57_20140618_0_SAL,R58_20140620_0_SAL,R69_20141211_0_SAL,R72_20141212_0_SAL,R29_20130227_1_SAL,R32_20130301_1_SAL,R34_20130301_1_SAL,R52_20130911_1_SAL,R54_20140619_1_SAL,R55_20140617_1_SAL,R57_20140618_1_SAL,R69_20141211_1_SAL,R72_20141212_1_SAL,R29_20130301_0_LY,R34_20130227_0_LY,R52_20130913_0_LY,R54_20140617_0_LY,R56_20140617_0_LY,R57_20140620_0_LY,R58_20140618_0_LY,R69_20141209_0_LY,R72_20141210_0_LY,R29_20130301_1_LY,R32_20130227_1_LY,R34_20130227_1_LY,R52_20130913_1_LY,R54_20140617_1_LY,R55_20140619_1_LY,R57_20140620_1_LY,R69_20141209_1_LY,R72_20141210_1_LY
3,3.7,-0.045102636,0.085159189,-0.075768979,-0.007342233,-0.017084162,-0.005012278,-0.128093418,-0.052697166,-0.096670579,0.011903164,-0.063506821,-0.048755801,-0.052026866,-0.260032907,-0.053269529,-0.117449328,-0.042424533,-0.11940931,-0.088931478,0.056622952,-0.104422876,0.011031705,-0.09925368,-0.030676276,-0.194191007,-0.291758303,-0.064599008,-0.085578751,-0.051907242,-0.101870235,-0.089202152,-0.093126201,-0.069925376,-0.011784669,-0.034088415,-0.200620078
3,3.8,-0.072160638,0.070652027,-0.084969408,0.001204803,-0.006649048,-0.034875857,-0.158071989,-0.079627428,-0.085351915,-0.009111072,-0.064936019,-0.066441408,-0.074753916,-0.243793152,-0.070861034,-0.104796848,-0.05081945,-0.111842063,-0.102261346,0.049799769,-0.134542678,-0.03007583,-0.109220246,-0.04695252,-0.212136232,-0.278606044,-0.083860277,-0.088167357,-0.065148561,-0.12662215,-0.065236595,-0.119175209,-0.074475035,-0.030733544,-0.034945565,-0.215658789
3,3.9,-0.045108916,0.066675512,-0.057965691,-0.017510432,-0.014056996,-0.032927122,-0.146126469,-0.127653545,-0.070777434,0.019861744,-0.081472899,-0.067178468,-0.034176218,-0.25561376,-0.081968963,-0.101018523,-0.098158025,-0.076657783,-0.117449864,0.029047456,-0.12788137,-0.022116515,-0.094880791,-0.058151645,-0.235224745,-0.261789606,-0.107039893,-0.083226821,-0.059798679,-0.161848611,-0.062341287,-0.125886084,-0.105324956,-0.041235533,-0.052761463,-0.237408789
3,4,-0.001461854,0.088263806,-0.055737754,-0.032412499,-0.013845037,-0.024475132,-0.167451435,-0.105779485,-0.041380708,0.052212683,-0.08929821,-0.065186938,-0.020533405,-0.238009854,-0.059114078,-0.094584255,-0.051000491,-0.034234945,-0.112900744,-0.008463076,-0.07791521,0.010835652,-0.088579544,-0.042513029,-0.233862744,-0.265201839,-0.106953756,-0.071829269,-0.108818054,-0.182872649,0.004001987,-0.132662455,-0.154744072,-0.042533448,-0.04334856,-0.242187006
3,4.1,-0.0078973,0.08670813,-0.049200792,-0.04587266,-0.011994725,-0.044095413,-0.206417229,-0.113799627,-0.059279259,0.041749539,-0.058382163,-0.051348355,-0.009828831,-0.220630505,-0.077536014,-0.097846017,-0.041610316,-0.027207754,-0.121584834,-0.025541566,-0.080086956,-0.010974434,-0.08970273,-0.050448022,-0.221111374,-0.274633274,-0.118479604,-0.073984418,-0.103469293,-0.168454436,0.01381225,-0.15672635,-0.176815326,-0.07560198,-0.03779172,-0.248658876
3,4.2,0.025143487,0.091816098,-0.045659458,-0.048303422,-0.004440849,-0.053170344,-0.235268729,-0.115031995,-0.0698583,0.056707972,-0.046220869,-0.035944342,0.014419389,-0.211200759,-0.077904659,-0.102846552,-0.04585847,-0.013481373,-0.146880049,-0.021950443,-0.095101041,-0.000749874,-0.095820359,-0.063836064,-0.2515179,-0.273184944,-0.116592901,-0.094520219,-0.076446072,-0.173044081,-0.021225855,-0.162948889,-0.244944099,-0.09471496,-0.018289087,-0.234574754
3,4.3,0.007799878,0.081779959,-0.045960221,-0.056728107,-0.012536242,-0.047560745,-0.213836591,-0.096545453,-0.088211376,0.031527355,-0.038637612,-0.044084654,0.007407717,-0.216510793,-0.093518814,-0.106764392,-0.040860601,-0.030399026,-0.16404026,-0.044270945,-0.094434906,0.005336289,-0.074588131,-0.079304879,-0.235524511,-0.242293772,-0.076394607,-0.11535915,-0.059161946,-0.195428592,-0.034610307,-0.158456188,-0.228985821,-0.124002946,-0.025376224,-0.192174177
3,4.4,-0.026117499,0.060820542,-0.063171595,-0.063332645,-0.022088534,-0.045671682,-0.233037041,-0.096286101,-0.064282544,0.002195297,-0.033258968,-0.05431663,-0.009296297,-0.218066062,-0.087125393,-0.078816212,-0.042098002,-0.02255077,-0.16905066,-0.052588968,-0.097746367,0.00127514,-0.075400131,-0.096686042,-0.203235379,-0.244545116,-0.068530971,-0.117365193,-0.050240802,-0.186554885,-0.046632503,-0.160826607,-0.20158254,-0.144519279,-0.00948854,-0.178683785
3,4.5,-0.044268023,0.028522212,-0.077917716,-0.053533047,-0.046125002,-0.046103731,-0.184036363,-0.056825409,-0.063058108,-0.032032903,-0.023092832,-0.068804899,0.000249819,-0.230045036,-0.107161664,-0.055633049,-0.043437854,-0.031930858,-0.180528935,-0.070555642,-0.101838611,-0.056085311,-0.067350008,-0.100371724,-0.185016911,-0.261407548,-0.071437153,-0.129189796,-0.051706338,-0.212779284,-0.067536863,-0.155725706,-0.173780398,-0.155284017,-0.018830152,-0.175209283
3,4.6,-0.047032269,-0.020154725,-0.084775545,-0.051754493,-0.048487215,-0.043487576,-0.097359289,-0.065435929,-0.063911413,-0.024422363,-0.050793197,-0.116763718,-0.0223651,-0.223458193,-0.119276008,-0.035145051,-0.031417037,-0.043433959,-0.164496641,-0.101094213,-0.111701102,-0.082552241,-0.056203461,-0.100451323,-0.181033657,-0.268988756,-0.061321761,-0.112767347,-0.068863456,-0.225359903,-0.064463508,-0.146153189,-0.155623516,-0.131408934,-0.03916348,-0.171653907
3,4.7,-0.077712391,-0.025940916,-0.064049657,-0.062900215,-0.0483342,-0.041870105,-0.082078409,-0.075518347,-0.053010303,-0.051423214,-0.051107235,-0.116774255,-0.007298552,-0.222433457,-0.094722211,-0.026475412,-0.027185936,-0.043736736,-0.157038446,-0.081545516,-0.094960068,-0.094646758,-0.045622478,-0.093758531,-0.180460896,-0.26932842,-0.063414917,-0.103450086,-0.095230901,-0.203419844,-0.052202713,-0.152822391,-0.111741332,-0.133019949,-0.066059988,-0.183402352
3,4.8,-0.05812847,-0.046204035,-0.056051151,-0.074545698,-0.042298377,-0.04938241,-0.107960133,-0.07401805,-0.039569903,-0.024274235,-0.047961986,-0.111525574,0.028144587,-0.231924733,-0.088300686,-0.025063097,-0.038436777,-0.023787331,-0.130885137,-0.078019355,-0.05592701,-0.094630911,-0.049197841,-0.069356319,-0.184892865,-0.258039342,-0.07077654,-0.07775328,-0.081220494,-0.179193827,-0.01956567,-0.163279261,-0.15424937,-0.099388814,-0.058117769,-0.1948361
3,4.9,-0.041821674,-0.060306348,-0.056744142,-0.062670491,-0.052603895,-0.048409789,-0.086395951,-0.090232201,-0.065725803,-0.024783933,-0.04881067,-0.098289099,0.052380614,-0.218293351,-0.075835264,-0.031773854,-0.008700193,-0.059061933,-0.110237821,-0.107359127,-0.030875479,-0.090979862,-0.038983984,-0.044600129,-0.194319588,-0.23643664,-0.063035893,-0.066291224,-0.080977916,-0.163192952,0.015142279,-0.167877359,-0.178117007,-0.058006084,-0.055256465,-0.190988557
3,5,-0.033482874,-0.041334435,-0.038695383,-0.058284414,-0.031144661,-0.048307462,-0.068657405,-0.111268854,-0.062135504,-0.023678501,-0.053762243,-0.07688242,0.018884357,-0.177447576,-0.041048204,-0.038527675,0.01391335,-0.05267014,-0.044843593,-0.075179146,0.00024102,-0.071168645,-0.020522912,-0.028374418,-0.160851832,-0.200879182,-0.070330651,-0.014288342,-0.072481614,-0.094248618,0.037828174,-0.124762057,-0.146563236,-0.00473063,-0.05101659,-0.163738954
3,5.1,-0.007981972,-0.019171713,-0.009372687,-0.032767429,-0.018667412,-0.032882791,-0.064571416,-0.064607678,-0.042892728,-0.021018796,-0.025991055,-0.026015885,0.024876024,-0.085737753,0.015428466,-0.021382628,-0.002527572,-0.021234799,0.009697476,-0.035621615,0.024223402,-0.003707424,-0.004553043,0.008172111,-0.094825605,-0.075489543,-0.038398048,0.011048473,-0.044645443,-0.012759217,0.031203544,-0.04393759,-0.095188892,0.029371528,-0.01718774,-0.072030679
3,5.2,0.031420821,0.016970875,0.019969548,0.01171889,0.017039992,0.007374942,0.0238837,0.004576099,-0.001029259,0.006318688,0.008724029,0.047621845,-0.007273918,0.072726932,0.05474049,0.006091341,0.018214278,0.043003814,0.096557104,0.009124277,0.058664267,0.051828147,0.015786674,0.042125863,0.05192273,0.078673254,0.013004979,0.077078567,0.030724491,0.095611169,0.044414332,0.063867545,0.016975868,0.070146353,0.015048769,0.066378558
3,5.3,0.084586785,0.038698395,0.072599583,0.081987712,0.046814815,0.062742187,0.124514703,0.093424819,0.054399589,0.053485492,0.050283888,0.133276719,-0.002585352,0.266856629,0.111837931,0.035042142,0.044558711,0.038275998,0.167322174,0.099239474,0.083841247,0.10630794,0.055753622,0.091749168,0.223049391,0.283105869,0.060126558,0.105284678,0.091916545,0.230686903,0.048484506,0.193745072,0.162338225,0.138080301,0.063438324,0.210231995
3,5.4,0.159385375,0.100368175,0.153313057,0.146920813,0.127323513,0.114495927,0.223036251,0.212798149,0.098050478,0.117791869,0.103961246,0.215150852,-0.000889545,0.487014093,0.171130257,0.055330078,0.075864809,0.094974046,0.230823589,0.212986643,0.118145001,0.190098626,0.104569977,0.148032568,0.356146878,0.547211256,0.140129362,0.151049973,0.186229471,0.366839183,0.038702434,0.34725272,0.325659267,0.211797861,0.123283015,0.367722395
3,5.5,0.234066097,0.139581493,0.248708086,0.207641784,0.156541819,0.131250042,0.30256382,0.300445838,0.112890149,0.177324482,0.148913716,0.329792065,0.095829124,0.684286854,0.232255182,0.078495239,0.077100433,0.128004749,0.280267827,0.322913619,0.164518026,0.282306411,0.138025029,0.199981233,0.534394988,0.852484088,0.255278262,0.207107954,0.29286488,0.482392953,0.050772675,0.449795914,0.427730144,0.295324611,0.211519444,0.513843072
3,5.6,0.330725566,0.214515519,0.314491946,0.165764636,0.206466992,0.195549817,0.366305674,0.367622653,0.134360382,0.27141948,0.176441774,0.431296657,0.169714374,0.687563879,0.270738121,0.139580339,0.117127618,0.162363576,0.304304606,0.44814159,0.188579894,0.366471073,0.151960121,0.248753421,0.699168494,1.0710863,0.35515293,0.261396079,0.420196786,0.564782376,0.057068209,0.561248432,0.450966679,0.392282238,0.277462234,0.596637147
3,5.7,0.367737217,0.269866031,0.360287464,0.200642955,0.239467467,0.187226224,0.355201262,0.415298857,0.158662002,0.295552154,0.216024582,0.497004605,0.227369884,0.762910888,0.267987518,0.179544476,0.139747602,0.167161618,0.292060219,0.499350244,0.198188664,0.419878525,0.189520184,0.310019545,0.818807826,1.250539636,0.418901457,0.279864714,0.469030693,0.647332278,0.055563351,0.590630796,0.504997415,0.514650173,0.342553435,0.625144499
3,5.8,0.407116893,0.31014994,0.397220661,0.198652325,0.283493647,0.180609856,0.355492481,0.449571999,0.135588855,0.314468574,0.221033346,0.542432501,0.262911666,0.774030333,0.287837584,0.204282972,0.173504836,0.211869984,0.267655757,0.522773718,0.200873172,0.46555303,0.205301161,0.367668661,0.900582252,1.349387409,0.480014049,0.312790177,0.521837989,0.669610329,0.061010969,0.599083924,0.477888412,0.659722401,0.363363767,0.628251923
3,5.9,0.424546332,0.281530083,0.400379689,0.210898239,0.30140888,0.13814035,0.315614833,0.478931923,0.136925388,0.34212376,0.258377203,0.550151103,0.289709772,0.773920441,0.289219045,0.230637837,0.169147813,0.212866821,0.23141055,0.561291223,0.213282629,0.469553469,0.215583021,0.455133837,0.990081926,1.417268483,0.519763632,0.337426179,0.519557446,0.645812692,0.076000125,0.568263284,0.454199709,0.853755821,0.379143797,0.634775802
3,6,0.411374177,0.276673938,0.399668909,0.204761086,0.329326856,0.185550481,0.325837772,0.464528486,0.140284997,0.339359426,0.267013314,0.559513141,0.26166882,0.766747167,0.272373405,0.292184126,0.143438951,0.22783954,0.187963814,0.58141831,0.215320079,0.461058534,0.212523843,0.506236555,0.983716213,1.446336374,0.512760138,0.309950387,0.481840625,0.651402475,0.074023399,0.514049256,0.45365509,0.988925054,0.394608036,0.612869929
3,6.1,0.395586326,0.149500134,0.405033866,0.296541862,0.337687418,0.164128243,0.285506198,0.481644051,0.146925765,0.324809474,0.280480096,0.493033512,0.255019352,0.869216422,0.197196568,0.284466323,0.175082715,0.236699065,0.227871446,0.530225805,0.230264519,0.405890866,0.255021824,0.529911437,1.013090579,1.464541718,0.478318364,0.366945464,0.468563105,0.594607693,0.099704437,0.402138124,0.543658061,1.079591873,0.404555288,0.569789292
3,6.2,0.386471872,0.038362087,0.395637374,0.256529518,0.347063719,0.171682741,0.276258404,0.444497249,0.140761388,0.329936954,0.26904987,0.445026886,0.246497054,0.821875238,0.222223423,0.306034086,0.135241949,0.233655469,0.246197261,0.550220397,0.248670997,0.404733539,0.251168988,0.544896302,0.966448621,1.470482441,0.453683503,0.400128475,0.508574305,0.560114692,0.126335437,0.371454913,0.519886908,1.169950052,0.383931578,0.547229156
3,6.3,0.371396509,-0.010643899,0.362864657,0.220739919,0.32027763,0.168912325,0.251062936,0.394846545,0.131372622,0.340362349,0.283568816,0.408973672,0.210566033,0.780089604,0.186357392,0.312925803,0.113721033,0.218829492,0.232832217,0.660188147,0.260734647,0.401587826,0.253907711,0.543965977,1.015492878,1.463899647,0.442702831,0.403259248,0.468321534,0.593330395,0.1423562,0.33622092,0.578548744,1.202612106,0.34954599,0.554698204
3,6.4,0.398136362,-0.021219434,0.357128081,0.185602779,0.312592664,0.171239107,0.252932023,0.322583527,0.136087264,0.364468512,0.278547454,0.412255645,0.197018065,0.730135696,0.193152688,0.295568994,0.067876119,0.234544913,0.242748501,0.701341845,0.254486877,0.38945895,0.245724892,0.531172004,1.13586436,1.514649095,0.454139553,0.414046892,0.502868771,0.659483471,0.159574838,0.202380079,0.587634325,1.194784019,0.385876375,0.557771032
3,6.5,0.426280121,-0.078671176,0.332261305,0.143218545,0.31832838,0.208568601,0.179957851,0.350555934,0.13520654,0.417154008,0.30311658,0.377468037,0.199431041,0.666987655,0.201799777,0.330078044,0.098487569,0.227130548,0.253415474,0.695481878,0.231989139,0.345278193,0.291524333,0.572295173,1.159689152,1.477452018,0.445865652,0.433453479,0.561945367,0.688862669,0.17122336,0.184033985,0.671642455,1.22959699,0.374505534,0.564211132
3,6.6,0.417525307,-0.032638192,0.346420363,0.055806341,0.308889171,0.276127467,0.171268781,0.339186001,0.172911792,0.423038573,0.332822599,0.431379637,0.195984804,0.621026187,0.272751554,0.357995763,0.045380588,0.244332572,0.204593978,0.589909142,0.214526013,0.34710477,0.292435742,0.6365066,1.106912679,1.512831942,0.460096442,0.409333872,0.554846169,0.795822147,0.176158778,0.149885104,0.713736784,1.29447106,0.378875994,0.584141015
3,6.7,0.482908752,0.005230909,0.349427728,0.060154824,0.306968143,0.246760802,0.195574623,0.390412881,0.199133815,0.516492215,0.347899705,0.462137442,0.173755672,0.614736182,0.29397117,0.328235206,0.099002625,0.294867444,0.166775604,0.596429597,0.177991473,0.315792595,0.31987501,0.62708669,1.097747822,1.509440517,0.506657589,0.388639585,0.563990421,0.757815901,0.156170644,0.12985883,0.779778351,1.294390772,0.414176608,0.636987097
3,6.8,0.480314182,-0.012567337,0.360826009,0.072633602,0.339677332,0.259153144,0.198463435,0.406599767,0.18909816,0.531098365,0.338979148,0.467349393,0.20815964,0.613057115,0.269915685,0.303045612,0.057594911,0.292496837,0.191289954,0.507200661,0.171310693,0.265515334,0.306232839,0.665834362,1.038100624,1.509213071,0.560375151,0.417360106,0.590821717,0.736344982,0.155791222,0.106207523,0.809655695,1.336976211,0.450720186,0.699453517
3,6.9,0.432784018,0.023324517,0.349294115,0.00712448,0.327284794,0.265260148,0.203119327,0.49421164,0.163215995,0.484410966,0.341342966,0.490062223,0.232688535,0.532136097,0.296376738,0.327789949,0.067230499,0.289264654,0.192696233,0.507827253,0.159725251,0.290057513,0.317434695,0.692378045,0.907314252,1.469876167,0.527206441,0.427315859,0.632487559,0.745391762,0.141671494,0.197249775,0.836737011,1.404227069,0.422492029,0.729679067
3,7,0.411355188,0.075010626,0.316741248,-0.002016169,0.321993616,0.17205479,0.211459752,0.525062433,0.199622311,0.480290534,0.287757254,0.532831162,0.201705366,0.506681677,0.326102342,0.230421905,0.057900863,0.312322496,0.196429324,0.536096553,0.162426972,0.369786936,0.267014208,0.679317715,0.862039043,1.506792518,0.547859377,0.459437211,0.66103302,0.767997606,0.134801406,0.197402359,0.806110033,1.368476934,0.42457845,0.746748778
3,7.1,0.35464807,0.082061729,0.233699385,0.036978515,0.331353433,0.107523355,0.191955498,0.522297431,0.157741372,0.437078175,0.26374006,0.534011903,0.182279433,0.50624732,0.381371583,0.209431556,0.031395796,0.301327811,0.213561113,0.697716477,0.181238787,0.345072146,0.253618245,0.701378996,0.869676833,1.449650774,0.560416525,0.458468418,0.639559341,0.761705419,0.137747858,0.224115523,0.774482143,1.433158043,0.422508912,0.778960565
3,7.2,0.302182197,0.077597464,0.208495465,0.016332332,0.316114301,0.159482384,0.190215182,0.574296552,0.131327084,0.389858474,0.243030252,0.551164698,0.199905856,0.475397575,0.416889054,0.225998927,0.016045372,0.266577489,0.21161678,0.719003004,0.189596308,0.375467743,0.226827862,0.758414368,0.889364763,1.439770029,0.597057619,0.463542958,0.633879416,0.861641892,0.136205445,0.250713121,0.73262896,1.459899741,0.419319,0.833260194
3,7.3,0.322893469,0.085431083,0.165259885,-0.032230612,0.309164378,0.135022691,0.199729808,0.615363713,0.17304271,0.376379172,0.252562355,0.591592544,0.152403084,0.457269624,0.562698546,0.21231841,0.026041826,0.307630173,0.16307897,0.750686891,0.186931475,0.387494308,0.2312253,0.6905148,0.855053852,1.415638938,0.552727312,0.456864508,0.580154437,0.853297515,0.138224022,0.19869261,0.744261945,1.386719638,0.41058857,0.812849266
3,7.4,0.307054072,-0.010029735,0.118861431,-0.04354262,0.322640096,0.163979552,0.185525988,0.654864781,0.181036207,0.384884455,0.23439537,0.56977571,0.083841659,0.498885925,0.690355637,0.171496213,0.031880669,0.294629035,0.119934785,0.724787477,0.190884001,0.353269799,0.199652971,0.641936069,0.852618284,1.402608203,0.618066768,0.444184431,0.584279062,0.832043301,0.134378743,0.168735129,0.797227936,1.274697525,0.439877732,0.818980239
3,7.5,0.295142453,-0.038109322,0.096072941,-0.096569327,0.313876796,0.151335282,0.187011391,0.709962696,0.161177837,0.379730069,0.254812469,0.550626412,0.066128691,0.492440629,0.73965956,0.156312737,0.032478727,0.282802469,0.152638364,0.720795405,0.171182633,0.288080281,0.190708259,0.667732449,0.839437782,1.383401191,0.644349468,0.430617347,0.49556048,0.818466124,0.123402051,0.190658035,0.785006456,1.316489266,0.403256136,0.848730031
3,7.6,0.29032613,-0.024629013,0.098997344,-0.133160998,0.270628961,0.135940023,0.204508586,0.747768763,0.186057886,0.408421852,0.248721264,0.56710875,0.001091348,0.499340674,0.811824302,0.115815047,0.039504332,0.278308993,0.111721761,0.630585787,0.167435127,0.322226658,0.164382569,0.598932975,0.804633397,1.371993591,0.711919478,0.426554501,0.51316784,0.773276577,0.124748615,0.237316632,0.772895007,1.175702384,0.405932599,0.91453754
3,7.7,0.27959844,-0.079111548,0.11474226,-0.125315399,0.286697573,0.152262143,0.173550083,0.739631841,0.191505697,0.401829131,0.255843108,0.554614411,-0.017323815,0.534994797,0.876981113,0.117773446,0.030628528,0.290136074,0.065806182,0.604322173,0.170340537,0.301336939,0.157099192,0.521153964,0.717842682,1.351600388,0.717179188,0.402382972,0.557447525,0.734749311,0.141348833,0.212572737,0.762204537,1.090545782,0.409429631,0.879587994
3,7.8,0.215400241,-0.080788271,0.129580368,-0.096989486,0.251503045,0.176819499,0.179724543,0.783933954,0.16428857,0.377551238,0.261355619,0.529495637,-0.022735179,0.577267498,0.92017165,0.112950771,0.073655113,0.252928543,0.046675875,0.569660827,0.168166329,0.320213061,0.14713629,0.55918484,0.702671924,1.352449196,0.785417112,0.396023199,0.730860838,0.769733757,0.133559971,0.305720926,0.702714993,1.102518351,0.430078817,0.885955713
3,7.9,0.18927265,0.008306284,0.120621778,-0.096184635,0.235480314,0.124115815,0.188089919,0.758354432,0.198642596,0.344573594,0.267266766,0.550841119,-0.068898366,0.584638281,0.895486154,0.106950943,0.102825776,0.263941879,0.105329837,0.549422725,0.163655078,0.314789522,0.15221929,0.565981262,0.643023039,1.352821189,0.775191977,0.424831472,0.731821916,0.777100296,0.143662975,0.349128179,0.62135109,1.084923416,0.417536733,0.873768297
3,8,0.201466081,0.008199396,0.10618088,-0.061034038,0.229435902,0.116773838,0.15815793,0.762881257,0.191205195,0.358684679,0.289717211,0.565255609,-0.125140992,0.6180366,0.944537804,0.089814784,0.144587841,0.269398729,0.037691802,0.537720923,0.169451616,0.334614368,0.144226472,0.498525986,0.635032165,1.316405332,0.839025185,0.431084372,0.841334967,0.711596651,0.147868722,0.333461408,0.60254729,0.947517625,0.481895527,0.894239508
3,8.1,0.198138467,0.012738557,0.076001489,-0.063614187,0.234920813,0.13133431,0.154341469,0.795328251,0.172730499,0.347415157,0.282422683,0.552829055,-0.13923816,0.644198382,1.01741693,0.074636022,0.202364939,0.269247495,0.005459492,0.5932914,0.174098381,0.354296595,0.148747805,0.533167091,0.625713495,1.252060421,0.828340733,0.431078882,0.913094279,0.813723924,0.143412966,0.336114231,0.54314071,0.99842959,0.470616634,0.823344512
3,8.2,0.21138269,0.084913969,0.011570071,-0.011480542,0.183575838,0.075795843,0.157983191,0.806067617,0.207108914,0.354162841,0.276586557,0.554085411,-0.190558587,0.579132788,1.04098697,0.055861736,0.209682605,0.265158553,0.043589441,0.574400282,0.188837819,0.371098677,0.122834537,0.600426461,0.64173478,1.203597291,0.836651638,0.456439874,0.912345882,0.888410759,0.147121862,0.345150158,0.543442748,1.055814481,0.436250218,0.803843683
3,8.3,0.219227158,0.12990203,-0.00893755,-0.022624782,0.176735352,0.052841279,0.106321344,0.810901178,0.221331746,0.379401984,0.285459253,0.543122261,-0.221186459,0.583615818,1.025175162,0.049423857,0.216572661,0.262051336,0.036517103,0.551418748,0.153546153,0.351912112,0.174715613,0.655231241,0.591320959,1.163689566,0.805040288,0.446232781,0.84267668,0.85006892,0.142238682,0.349747787,0.518430732,1.072386862,0.438658475,0.750410905
3,8.4,0.228035837,0.249967735,-0.004625001,-0.072906713,0.161488186,0.082827487,0.067108827,0.83826783,0.254722667,0.429703752,0.284928101,0.633153147,-0.22727247,0.424254201,1.059432696,0.02687422,0.220275872,0.266104517,-0.001384303,0.59732828,0.157393866,0.35765476,0.165955957,0.668877214,0.58636113,1.075805318,0.781266288,0.450952648,0.90120432,0.814402466,0.15204194,0.330840171,0.492920102,1.053496307,0.438789957,0.71666686
3,8.5,0.190385836,0.345493951,0.076884323,-0.081215522,0.187149641,0.110772963,0.025893531,0.818394772,0.285135726,0.382409445,0.2529135,0.642511561,-0.158526481,0.415151111,1.086218862,0.041452304,0.204703274,0.2527236,-0.018978846,0.592675101,0.161380731,0.39195101,0.226430345,0.698653893,0.578358678,1.03790864,0.691270159,0.429210507,0.961620447,0.856608646,0.137429949,0.345223363,0.569326703,1.095703685,0.406688007,0.60355428
3,8.6,0.182910985,0.401680446,0.121358232,-0.098059744,0.210408807,0.093717487,-0.011168461,0.800220868,0.332626392,0.372425808,0.253758614,0.688166385,-0.159979646,0.424329023,1.094977458,0.037033407,0.220334602,0.250420942,-0.003594756,0.640067717,0.142357624,0.320813613,0.217202372,0.653869292,0.607153646,1.03091821,0.716386262,0.434427726,1.086878338,0.736843897,0.119518654,0.275338172,0.616698332,1.025992364,0.438988163,0.701591584
3,8.7,0.161072558,0.484734876,0.124782874,-0.141093906,0.25831223,0.082956411,-0.102239012,0.82857802,0.351086207,0.351512106,0.243708647,0.769031093,-0.153227451,0.451268109,1.155736162,-0.018251173,0.301801227,0.269602711,-0.008260507,0.606765819,0.114446109,0.358858288,0.208930949,0.666932446,0.619928741,0.978888011,0.819018021,0.447470201,1.126149964,0.624710733,0.097157233,0.269050629,0.565159333,0.981906381,0.42906746,0.743930673
3,8.8,0.10964203,0.493554437,0.126277389,-0.165022847,0.277489675,0.109336613,-0.102209063,0.820315169,0.349827862,0.346076306,0.211364141,0.790590436,-0.151098345,0.417586835,1.177556578,0.006084562,0.328991523,0.272238885,0.01684986,0.615733865,0.161787313,0.404256694,0.125619177,0.595575701,0.621393857,0.969990668,0.854731997,0.473219205,1.292077631,0.613611829,0.111802096,0.206207588,0.63073903,0.884265557,0.437510347,0.802458931
3,8.9,0.107593515,0.368682474,0.159440381,-0.039627535,0.255985798,0.08318163,-0.156205657,0.740455936,0.319787196,0.319671009,0.191946516,0.680350526,-0.10727505,0.625965213,1.161464267,-0.003655874,0.263493815,0.264450316,-0.005026905,0.590602672,0.139985506,0.417304104,0.085048589,0.677038325,0.626699599,0.976214252,0.912124414,0.436527428,1.284825132,0.61642137,0.093205288,0.177776579,0.629990404,0.928367084,0.426402212,0.81193941
3,9,0.082979656,0.257892166,0.150353987,-0.068707636,0.265377258,0.090290044,-0.121518053,0.771770008,0.326841754,0.396929443,0.275432664,0.615309021,-0.127178896,0.570802261,1.128550314,-0.002459304,0.302561491,0.302512529,-0.029120112,0.591022117,0.077890857,0.429891254,-0.002893562,0.673582,0.676275528,0.948423001,1.016980872,0.437392693,1.253974707,0.601415435,0.103957772,0.167965197,0.492886622,0.902906869,0.420286545,0.845611387
3,9.1,0.166697057,0.161795837,0.159980901,-0.038950666,0.253873718,0.03686533,-0.168213966,0.757480062,0.378128587,0.510051838,0.276659949,0.563115261,-0.12738805,0.524695522,1.012697594,-0.034433955,0.268169863,0.368987101,-0.048270537,0.52839851,0.061600345,0.73025327,-0.035841482,0.622974028,0.629601533,0.980214523,1.028884473,0.393976284,1.133571282,0.598661759,0.107517019,0.360845197,0.523999182,0.820905857,0.384210497,0.785174013
3,9.2,0.119597239,0.061616534,0.165145736,-0.13270254,0.244186816,0.050824616,-0.145019579,0.718874598,0.346623411,0.497108172,0.302510108,0.431623148,-0.161446752,0.543540406,0.92479968,-0.016667607,0.199763402,0.32654084,-0.102879377,0.556093952,0.040602821,0.699228012,-0.032894225,0.563463216,0.495839233,0.984652325,0.939033516,0.320154432,1.224155732,0.601121996,0.103659182,0.344577989,0.469693944,0.761486129,0.389625852,0.630900992
3,9.3,0.142896886,-0.003093615,0.169831534,-0.164479341,0.198733701,0.078319124,-0.206739663,0.736080242,0.40369403,0.46764268,0.323984173,0.388860049,-0.175577623,0.542234848,0.967363214,0.022112623,0.187653956,0.406063171,-0.114318767,0.578037408,-0.009668316,0.670951826,-0.021076744,0.613503208,0.482527796,0.976928193,0.977024327,0.287432804,1.312075956,0.639313804,0.08579478,0.330635066,0.398816437,0.755669506,0.36400777,0.565313077
3,9.4,0.12554806,-0.004265374,0.139971129,-0.176775415,0.202946508,0.079929444,-0.175253752,0.906944091,0.481485913,0.454616742,0.2962579,0.387435161,-0.191179012,0.565542284,0.951977797,0.047690697,0.308088873,0.45444115,-0.117513993,0.588753217,-0.032553273,0.645217181,-0.076094721,0.522529927,0.445719807,0.996574656,1.020351875,0.302392382,1.305651755,0.535599549,0.083843932,0.3131812,0.425940396,0.668019013,0.404585557,0.571515747
