folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur,counterbalancing,sex,Left_LeverCueID,Right_LeverCueID,CS_LeftLeverName,CS_RightLeverName,TestCondition,Test,Day
RepeatTest3_Day25,CRFRepeatTest3P72,CRFRepeatTest3P72_Rat34.csv,34____,72,5,1,C,Marios,298,27,2552.28,2612.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Noise,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P72,CRFRepeatTest3P72_Rat34.csv,34____,72,5,1,C,Marios,298,28,2612.28,2672.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Noise,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P72,CRFRepeatTest3P72_Rat34.csv,34____,72,5,1,C,Marios,298,29,2672.28,2732.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Noise,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P72,CRFRepeatTest3P72_Rat34.csv,34____,72,5,1,C,Marios,298,30,2732.28,2792.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Noise,D+,B+-,Low_100Vs50,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,1,362.48,422.48,4,1.91999999999996,0,0,0,0,0,0,0,0,0,0,1,2,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,2,422.48,482.48,1,0.240000000000009,1,6.92000000000002,0,0,0,0,0,0,0,0,1,2,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,3,482.48,542.48,4,0.399999999999977,0,0,0,0,0,0,0,0,0,0,1,2,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,4,542.48,602.48,5,1.06000000000006,0,0,0,0,0,0,0,0,0,0,1,2,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,5,602.48,662.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,6,662.48,722.48,0,0,1,9.25999999999999,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,7,722.48,782.48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,8,782.48,842.48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,9,842.48,902.48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,10,902.48,962.48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,11,962.48,1022.48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,12,1022.48,1082.48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,13,1082.48,1142.48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,14,1142.48,1202.48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,15,1202.48,1262.48,0,0,2,29.7,0,0,0,0,0,0,0,0,0,0,1,2,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,16,1262.48,1322.48,1,0.339999999999918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,17,1322.48,1382.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,18,1382.48,1442.48,0,0,1,0.319999999999936,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,19,1442.48,1502.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,20,1502.48,1562.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,21,1562.48,1622.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,22,1622.48,1682.48,0,0,1,0.740000000000009,0,0,0,0,0,0,0,0,0,0,1,2,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,23,1682.48,1742.48,0,0,1,0.759999999999991,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,24,1742.48,1802.48,2,1.96000000000004,0,0,0,0,0,0,0,0,0,0,1,2,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,25,1802.48,1862.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,26,1862.48,1922.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,27,1922.48,1982.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,28,1982.48,2042.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,29,2042.48,2102.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest3_Day25,CRFRepeatTest3P73,CRFRepeatTest3P73_Rat15.csv,15____,73,1,1,C,Marios,299,30,2102.48,2162.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Tone,Siren,A++--,B+-,P50_HighVsLow,RepeatTest3,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,1,164.86,224.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,2,224.86,284.86,1,0.0999999999999659,1,0.47999999999999,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,3,284.86,344.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,4,344.86,404.86,1,0.379999999999995,0,0,0,0,0,0,0,0,1,2,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,5,404.86,464.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,6,464.86,524.86,1,0.560000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,7,524.86,584.86,2,1.15999999999997,0,0,0,0,0,0,0,0,1,2,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,8,584.86,644.86,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,9,644.86,704.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,10,704.86,764.86,1,0.0800000000000409,0,0,0,0,0,0,0,0,1,2,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,11,764.86,824.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,12,824.86,884.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,13,884.86,944.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,14,944.86,1004.86,1,0.580000000000041,1,1.3599999999999,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,15,1004.86,1064.86,1,0.759999999999991,1,0.240000000000009,0,0,0,0,0,0,1,2,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,16,1064.86,1124.86,3,1.15999999999985,0,0,0,0,0,0,0,0,1,2,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,17,1124.86,1184.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,18,1184.86,1244.86,1,0.380000000000109,0,0,0,0,0,0,0,0,1,2,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,19,1244.86,1304.86,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,20,1304.86,1364.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,21,1364.86,1424.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,22,1424.86,1484.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,23,1484.86,1544.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,24,1544.86,1604.86,0,0,2,8.88000000000011,0,0,0,0,1,2,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,25,1604.86,1664.86,2,0.799999999999955,1,5.90000000000009,0,0,0,0,1,2,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,26,1664.86,1724.86,1,0.340000000000146,1,18.9000000000001,0,0,0,0,0,0,1,2,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,27,1724.86,1784.86,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,28,1784.86,1844.86,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,29,1844.86,1904.86,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,30,1904.86,1964.86,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Noise,Click,D+,C++,P100_HighVsLow,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,1,2277.3,2337.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,2,2337.3,2397.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,3,2397.3,2457.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,4,2457.3,2517.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,5,2517.3,2577.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,6,2577.3,2637.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,7,2637.3,2697.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,8,2697.3,2757.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,9,2757.3,2817.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,10,2817.3,2877.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,11,2877.3,2937.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,12,2937.3,2997.3,0,0,1,10.4200000000001,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,13,2997.3,3057.3,0,0,0,25.7199999999998,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,14,3057.3,3117.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,15,3117.3,3177.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,16,3177.3,3237.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,17,3237.3,3297.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,18,3297.3,3357.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,19,3357.3,3417.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,20,3417.3,3477.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,21,3477.3,3537.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,22,3537.3,3597.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,23,3597.3,3657.3,3,0.579999999999927,0,0,0,0,0,0,1,2,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,24,3657.3,3717.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,25,3717.3,3777.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,26,3777.3,3837.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,27,3837.3,3897.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,28,3897.3,3957.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,29,3957.3,4017.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Tone,A++--,C++,High_100Vs50,RepeatTest4,Day25
