Experiment,Group,Subject,Stage,Period,Day,MagEntries
SKR073,LESI,11,Acq,CS,Day 1,2.125
SKR073,LESI,11,Acq,CS,Day 2,3.6875
SKR073,LESI,11,Acq,CS,Day 3,4.875
SKR073,LESI,11,Acq,CS,Day 4,3
SKR073,LESI,11,Acq,CS,Day 5,5.125
SKR073,LESI,11,Acq,CS,Day 6,4.5
SKR073,LESI,11,Acq,CS,Day 7,7.375
SKR073,LESI,11,Acq,CS,Day 8,8.1875
SKR073,LESI,11,Acq,CS,Day 9,5.25
SKR073,LESI,11,Acq,CS,Day 10,5.875
SKR073,LESI,11,Acq,CS,Day 11,5.875
SKR073,LESI,11,Acq,CS,Day 12,6.9375
SKR073,LESI,11,Acq,CS,Day 13,7.5625
SKR073,LESI,11,Acq,CS,Day 14,7.625
SKR073,LESI,11,Acq,CS,Day 15,7.9375
SKR073,LESI,11,Acq,CS,Day 16,9.25
SKR073,LESI,11,Acq,CS,Day 17,9.4375
SKR073,LESI,11,Acq,CS,Day 18,8.4375
SKR073,LESI,11,Acq,CS,Day 19,8.5625
SKR073,LESI,11,Acq,CS,Day 20,7.0625
SKR073,LESI,11,Acq,CS,Day 21,6.625
SKR073,LESI,13,Acq,PreCS,Day 1,1.6875
SKR073,LESI,13,Acq,PreCS,Day 2,1.625
SKR073,LESI,13,Acq,PreCS,Day 3,2.75
SKR073,LESI,13,Acq,PreCS,Day 4,2.375
SKR073,LESI,13,Acq,PreCS,Day 5,2.125
SKR073,LESI,13,Acq,PreCS,Day 6,1
SKR073,LESI,13,Acq,PreCS,Day 7,1.4375
SKR073,LESI,13,Acq,PreCS,Day 8,0.75
SKR073,LESI,13,Acq,PreCS,Day 9,0.5
SKR073,LESI,13,Acq,PreCS,Day 10,1.25
SKR073,LESI,13,Acq,PreCS,Day 11,0.6875
SKR073,LESI,13,Acq,PreCS,Day 12,1.25
SKR073,LESI,13,Acq,PreCS,Day 13,2.5
SKR073,LESI,13,Acq,PreCS,Day 14,2.3125
SKR073,LESI,13,Acq,PreCS,Day 15,1.9375
SKR073,LESI,13,Acq,PreCS,Day 16,4
SKR073,LESI,13,Acq,PreCS,Day 17,3.875
SKR073,LESI,13,Acq,PreCS,Day 18,4.75
SKR073,LESI,13,Acq,PreCS,Day 19,3.3125
SKR073,LESI,13,Acq,PreCS,Day 20,4.375
SKR073,LESI,13,Acq,PreCS,Day 21,5.375
SKR073,LESI,13,Acq,CS,Day 1,2
SKR073,LESI,13,Acq,CS,Day 2,1.75
SKR073,LESI,13,Acq,CS,Day 3,3.8125
SKR073,LESI,13,Acq,CS,Day 4,2.5625
SKR073,LESI,13,Acq,CS,Day 5,4.5625
SKR073,LESI,13,Acq,CS,Day 6,3.125
SKR073,LESI,13,Acq,CS,Day 7,4.9375
SKR073,LESI,13,Acq,CS,Day 8,4.3125
SKR073,LESI,13,Acq,CS,Day 9,3.75
SKR073,LESI,13,Acq,CS,Day 10,4.625
SKR073,LESI,13,Acq,CS,Day 11,4.3125
SKR073,LESI,13,Acq,CS,Day 12,5.125
SKR073,LESI,13,Acq,CS,Day 13,7.125
SKR073,LESI,13,Acq,CS,Day 14,6
SKR073,LESI,13,Acq,CS,Day 15,9.3125
SKR073,LESI,13,Acq,CS,Day 16,9.75
SKR073,LESI,13,Acq,CS,Day 17,8.5625
SKR073,LESI,13,Acq,CS,Day 18,10.75
SKR073,LESI,13,Acq,CS,Day 19,13.0625
SKR073,LESI,13,Acq,CS,Day 20,13.3125
SKR073,LESI,13,Acq,CS,Day 21,15.0625
SKR073,LESI,15,Acq,PreCS,Day 1,1.0625
SKR073,LESI,15,Acq,PreCS,Day 2,0.5
SKR073,LESI,15,Acq,PreCS,Day 3,1.0625
SKR073,LESI,15,Acq,PreCS,Day 4,0.3125
SKR073,LESI,15,Acq,PreCS,Day 5,1.3125
SKR073,LESI,15,Acq,PreCS,Day 6,0.6875
SKR073,LESI,15,Acq,PreCS,Day 7,0.8125
SKR073,LESI,15,Acq,PreCS,Day 8,0.9375
SKR073,LESI,15,Acq,PreCS,Day 9,0.625
SKR073,LESI,15,Acq,PreCS,Day 10,1.3125
SKR073,LESI,15,Acq,PreCS,Day 11,1
SKR073,LESI,15,Acq,PreCS,Day 12,1.8125
SKR073,LESI,15,Acq,PreCS,Day 13,1.3125
SKR073,LESI,15,Acq,PreCS,Day 14,0.625
SKR073,LESI,15,Acq,PreCS,Day 15,0.875
SKR073,LESI,15,Acq,PreCS,Day 16,2.125
SKR073,LESI,15,Acq,PreCS,Day 17,2.125
SKR073,LESI,15,Acq,PreCS,Day 18,2
SKR073,LESI,15,Acq,PreCS,Day 19,1.3125
SKR073,LESI,15,Acq,PreCS,Day 20,1.4375
SKR073,LESI,15,Acq,PreCS,Day 21,0.625
SKR073,LESI,15,Acq,CS,Day 1,1.6875
SKR073,LESI,15,Acq,CS,Day 2,0.875
SKR073,LESI,15,Acq,CS,Day 3,3.75
SKR073,LESI,15,Acq,CS,Day 4,1.875
SKR073,LESI,15,Acq,CS,Day 5,3.4375
SKR073,LESI,15,Acq,CS,Day 6,3.25
SKR073,LESI,15,Acq,CS,Day 7,2.9375
SKR073,LESI,15,Acq,CS,Day 8,2.3125
SKR073,LESI,15,Acq,CS,Day 9,1.6875
SKR073,LESI,15,Acq,CS,Day 10,2.8125
SKR073,LESI,15,Acq,CS,Day 11,3.25
SKR073,LESI,15,Acq,CS,Day 12,4.625
SKR073,LESI,15,Acq,CS,Day 13,5.0625
SKR073,LESI,15,Acq,CS,Day 14,4.625
SKR073,LESI,15,Acq,CS,Day 15,5.0625
SKR073,LESI,15,Acq,CS,Day 16,5.5625
SKR073,LESI,15,Acq,CS,Day 17,4.5625
SKR073,LESI,15,Acq,CS,Day 18,5.25
SKR073,LESI,15,Acq,CS,Day 19,4.75
SKR073,LESI,15,Acq,CS,Day 20,4.375
SKR073,LESI,15,Acq,CS,Day 21,3.5625
SKR073,LESI,18,Acq,PreCS,Day 1,2.125
SKR073,LESI,18,Acq,PreCS,Day 2,1.5
SKR073,LESI,18,Acq,PreCS,Day 3,4.125
SKR073,LESI,18,Acq,PreCS,Day 4,0.4375
SKR073,LESI,18,Acq,PreCS,Day 5,5.3125
SKR073,LESI,18,Acq,PreCS,Day 6,0.625
SKR073,LESI,18,Acq,PreCS,Day 7,4.625
SKR073,LESI,18,Acq,PreCS,Day 8,0.9375
SKR073,LESI,18,Acq,PreCS,Day 9,0.5
SKR073,LESI,18,Acq,PreCS,Day 10,3.875
SKR073,LESI,18,Acq,PreCS,Day 11,2.5
SKR073,LESI,18,Acq,PreCS,Day 12,0.9375
SKR073,LESI,18,Acq,PreCS,Day 13,3.5625
SKR073,LESI,18,Acq,PreCS,Day 14,1.0625
SKR073,LESI,18,Acq,PreCS,Day 15,6.625
SKR073,LESI,18,Acq,PreCS,Day 16,5.1875
SKR073,LESI,18,Acq,PreCS,Day 17,1
SKR073,LESI,18,Acq,PreCS,Day 18,2.0625
SKR073,LESI,18,Acq,PreCS,Day 19,5.75
SKR073,LESI,18,Acq,PreCS,Day 20,4.5625
SKR073,LESI,18,Acq,PreCS,Day 21,3.1875
SKR073,LESI,18,Acq,CS,Day 1,3.3125
SKR073,LESI,18,Acq,CS,Day 2,3.6875
SKR073,LESI,18,Acq,CS,Day 3,5.1875
SKR073,LESI,18,Acq,CS,Day 4,0.8125
SKR073,LESI,18,Acq,CS,Day 5,11.1875
SKR073,LESI,18,Acq,CS,Day 6,3.3125
SKR073,LESI,18,Acq,CS,Day 7,9.625
SKR073,LESI,18,Acq,CS,Day 8,8
SKR073,LESI,18,Acq,CS,Day 9,13.125
SKR073,LESI,18,Acq,CS,Day 10,11.0625
SKR073,LESI,18,Acq,CS,Day 11,10.3125
SKR073,LESI,18,Acq,CS,Day 12,11.25
SKR073,LESI,18,Acq,CS,Day 13,15.75
SKR073,LESI,18,Acq,CS,Day 14,15.3125
SKR073,LESI,18,Acq,CS,Day 15,20.25
SKR073,LESI,18,Acq,CS,Day 16,19.75
SKR073,LESI,18,Acq,CS,Day 17,19.8125
SKR073,LESI,18,Acq,CS,Day 18,25.5625
SKR073,LESI,18,Acq,CS,Day 19,25.5625
SKR073,LESI,18,Acq,CS,Day 20,25.5
SKR073,LESI,18,Acq,CS,Day 21,24.5625
SKR073,LESI,20,Acq,PreCS,Day 1,3.3125
SKR073,LESI,20,Acq,PreCS,Day 2,1.1875
SKR073,LESI,20,Acq,PreCS,Day 3,2.25
SKR073,LESI,20,Acq,PreCS,Day 4,2.125
SKR073,LESI,20,Acq,PreCS,Day 5,1.125
SKR073,LESI,20,Acq,PreCS,Day 6,0.625
SKR073,LESI,20,Acq,PreCS,Day 7,1.3125
SKR073,LESI,20,Acq,PreCS,Day 8,2.875
SKR073,LESI,20,Acq,PreCS,Day 9,1.25
SKR073,LESI,20,Acq,PreCS,Day 10,0.6875
SKR073,LESI,20,Acq,PreCS,Day 11,3.0625
SKR073,LESI,20,Acq,PreCS,Day 12,3.6875
SKR073,LESI,20,Acq,PreCS,Day 13,2.125
SKR073,LESI,20,Acq,PreCS,Day 14,1.375
SKR073,LESI,20,Acq,PreCS,Day 15,4.25
SKR073,LESI,20,Acq,PreCS,Day 16,3.0625
SKR073,LESI,20,Acq,PreCS,Day 17,1.0625
SKR073,LESI,20,Acq,PreCS,Day 18,2.3125
SKR073,LESI,20,Acq,PreCS,Day 19,2.875
SKR073,LESI,20,Acq,PreCS,Day 20,5.75
SKR073,LESI,20,Acq,PreCS,Day 21,2.5625
SKR073,LESI,20,Acq,CS,Day 1,4.9375
SKR073,LESI,20,Acq,CS,Day 2,2.875
SKR073,LESI,20,Acq,CS,Day 3,6.125
SKR073,LESI,20,Acq,CS,Day 4,4.5
SKR073,LESI,20,Acq,CS,Day 5,5.625
SKR073,LESI,20,Acq,CS,Day 6,5.9375
SKR073,LESI,20,Acq,CS,Day 7,5.0625
SKR073,LESI,20,Acq,CS,Day 8,5.0625
SKR073,LESI,20,Acq,CS,Day 9,8.125
SKR073,LESI,20,Acq,CS,Day 10,7.25
SKR073,LESI,20,Acq,CS,Day 11,13.0625
SKR073,LESI,20,Acq,CS,Day 12,12
SKR073,LESI,20,Acq,CS,Day 13,10.125
SKR073,LESI,20,Acq,CS,Day 14,9.8125
SKR073,LESI,20,Acq,CS,Day 15,10.625
SKR073,LESI,20,Acq,CS,Day 16,8.375
SKR073,LESI,20,Acq,CS,Day 17,9.4375
SKR073,LESI,20,Acq,CS,Day 18,7.25
SKR073,LESI,20,Acq,CS,Day 19,7.75
SKR073,LESI,20,Acq,CS,Day 20,9.4375
SKR073,LESI,20,Acq,CS,Day 21,8.3125
SKR073,LESI,22,Acq,PreCS,Day 1,1.8125
SKR073,LESI,22,Acq,PreCS,Day 2,2.125
SKR073,LESI,22,Acq,PreCS,Day 3,1.125
SKR073,LESI,22,Acq,PreCS,Day 4,0.9375
SKR073,LESI,22,Acq,PreCS,Day 5,2.5625
SKR073,LESI,22,Acq,PreCS,Day 6,2.5
SKR073,LESI,22,Acq,PreCS,Day 7,2.375
SKR073,LESI,22,Acq,PreCS,Day 8,2.25
SKR073,LESI,22,Acq,PreCS,Day 9,1.8125
SKR073,LESI,22,Acq,PreCS,Day 10,2.125
SKR073,LESI,22,Acq,PreCS,Day 11,2.375
SKR073,LESI,22,Acq,PreCS,Day 12,3.5625
SKR073,LESI,22,Acq,PreCS,Day 13,1.5
SKR073,LESI,22,Acq,PreCS,Day 14,1.0625
SKR073,LESI,22,Acq,PreCS,Day 15,0.6875
SKR073,LESI,22,Acq,PreCS,Day 16,1.8125
SKR073,LESI,22,Acq,PreCS,Day 17,1.75
SKR073,LESI,22,Acq,PreCS,Day 18,2.4375
SKR073,LESI,22,Acq,PreCS,Day 19,3.5625
SKR073,LESI,22,Acq,PreCS,Day 20,5.5
SKR073,LESI,22,Acq,PreCS,Day 21,4.5625
SKR073,LESI,22,Acq,CS,Day 1,2.125
SKR073,LESI,22,Acq,CS,Day 2,3.375
SKR073,LESI,22,Acq,CS,Day 3,3.4375
SKR073,LESI,22,Acq,CS,Day 4,3.8125
SKR073,LESI,22,Acq,CS,Day 5,4.875
SKR073,LESI,22,Acq,CS,Day 6,4.5625
SKR073,LESI,22,Acq,CS,Day 7,5.125
SKR073,LESI,22,Acq,CS,Day 8,6
SKR073,LESI,22,Acq,CS,Day 9,6.4375
SKR073,LESI,22,Acq,CS,Day 10,6.3125
SKR073,LESI,22,Acq,CS,Day 11,7.8125
SKR073,LESI,22,Acq,CS,Day 12,5.4375
SKR073,LESI,22,Acq,CS,Day 13,6.1875
SKR073,LESI,22,Acq,CS,Day 14,5.4375
SKR073,LESI,22,Acq,CS,Day 15,3.25
SKR073,LESI,22,Acq,CS,Day 16,2.75
SKR073,LESI,22,Acq,CS,Day 17,2
SKR073,LESI,22,Acq,CS,Day 18,2.4375
SKR073,LESI,22,Acq,CS,Day 19,3.25
SKR073,LESI,22,Acq,CS,Day 20,7.8125
SKR073,LESI,22,Acq,CS,Day 21,9.5625
SKR073,LESI,24,Acq,PreCS,Day 1,2.625
SKR073,LESI,24,Acq,PreCS,Day 2,3.3125
SKR073,LESI,24,Acq,PreCS,Day 3,2.5
SKR073,LESI,24,Acq,PreCS,Day 4,0.625
SKR073,LESI,24,Acq,PreCS,Day 5,1.9375
SKR073,LESI,24,Acq,PreCS,Day 6,1.625
SKR073,LESI,24,Acq,PreCS,Day 7,1.625
SKR073,LESI,24,Acq,PreCS,Day 8,1.375
SKR073,LESI,24,Acq,PreCS,Day 9,1.125
SKR073,LESI,24,Acq,PreCS,Day 10,1.375
SKR073,LESI,24,Acq,PreCS,Day 11,3.6875
SKR073,LESI,24,Acq,PreCS,Day 12,1.5625
SKR073,LESI,24,Acq,PreCS,Day 13,2.6875
SKR073,LESI,24,Acq,PreCS,Day 14,2.1875
SKR073,LESI,24,Acq,PreCS,Day 15,3.3125
SKR073,LESI,24,Acq,PreCS,Day 16,2.875
SKR073,LESI,24,Acq,PreCS,Day 17,1.5625
SKR073,LESI,24,Acq,PreCS,Day 18,2.75
SKR073,LESI,24,Acq,PreCS,Day 19,0.4375
SKR073,LESI,24,Acq,PreCS,Day 20,2.25
SKR073,LESI,24,Acq,PreCS,Day 21,4.5625
SKR073,LESI,24,Acq,CS,Day 1,4.125
SKR073,LESI,24,Acq,CS,Day 2,4.0625
SKR073,LESI,24,Acq,CS,Day 3,4.25
SKR073,LESI,24,Acq,CS,Day 4,3
SKR073,LESI,24,Acq,CS,Day 5,4.75
SKR073,LESI,24,Acq,CS,Day 6,4.375
SKR073,LESI,24,Acq,CS,Day 7,4.625
SKR073,LESI,24,Acq,CS,Day 8,4.3125
SKR073,LESI,24,Acq,CS,Day 9,5.75
SKR073,LESI,24,Acq,CS,Day 10,5.3125
SKR073,LESI,24,Acq,CS,Day 11,5.625
SKR073,LESI,24,Acq,CS,Day 12,5.8125
SKR073,LESI,24,Acq,CS,Day 13,9.375
SKR073,LESI,24,Acq,CS,Day 14,9.5625
SKR073,LESI,24,Acq,CS,Day 15,9
SKR073,LESI,24,Acq,CS,Day 16,11.9375
SKR073,LESI,24,Acq,CS,Day 17,8.9375
SKR073,LESI,24,Acq,CS,Day 18,9.5625
SKR073,LESI,24,Acq,CS,Day 19,9.0625
SKR073,LESI,24,Acq,CS,Day 20,8.1875
SKR073,LESI,24,Acq,CS,Day 21,7.0625
SKR073,LESI,29,Acq,PreCS,Day 1,1.5625
SKR073,LESI,29,Acq,PreCS,Day 2,4.9375
SKR073,LESI,29,Acq,PreCS,Day 3,4.5
SKR073,LESI,29,Acq,PreCS,Day 4,1.6875
SKR073,LESI,29,Acq,PreCS,Day 5,0.4375
SKR073,LESI,29,Acq,PreCS,Day 6,1.25
SKR073,LESI,29,Acq,PreCS,Day 7,3
SKR073,LESI,29,Acq,PreCS,Day 8,1.25
SKR073,LESI,29,Acq,PreCS,Day 9,1.125
SKR073,LESI,29,Acq,PreCS,Day 10,0.4375
SKR073,LESI,29,Acq,PreCS,Day 11,1.5
SKR073,LESI,29,Acq,PreCS,Day 12,2.5
SKR073,LESI,29,Acq,PreCS,Day 13,0.375
SKR073,LESI,29,Acq,PreCS,Day 14,3
SKR073,LESI,29,Acq,PreCS,Day 15,3.5
SKR073,LESI,29,Acq,PreCS,Day 16,4.6875
SKR073,LESI,29,Acq,PreCS,Day 17,1
SKR073,LESI,29,Acq,PreCS,Day 18,5.0625
SKR073,LESI,29,Acq,PreCS,Day 19,2.875
SKR073,LESI,29,Acq,PreCS,Day 20,5.4375
SKR073,LESI,29,Acq,PreCS,Day 21,2.75
SKR073,LESI,29,Acq,CS,Day 1,2.125
SKR073,LESI,29,Acq,CS,Day 2,5.375
SKR073,LESI,29,Acq,CS,Day 3,5.8125
SKR073,LESI,29,Acq,CS,Day 4,5.5
SKR073,LESI,29,Acq,CS,Day 5,7.125
SKR073,LESI,29,Acq,CS,Day 6,7.375
SKR073,LESI,29,Acq,CS,Day 7,10.25
SKR073,LESI,29,Acq,CS,Day 8,9.1875
SKR073,LESI,29,Acq,CS,Day 9,6.75
SKR073,LESI,29,Acq,CS,Day 10,6.1875
SKR073,LESI,29,Acq,CS,Day 11,6.5625
SKR073,LESI,29,Acq,CS,Day 12,7.75
SKR073,LESI,29,Acq,CS,Day 13,7.1875
SKR073,LESI,29,Acq,CS,Day 14,9.4375
SKR073,LESI,29,Acq,CS,Day 15,12
SKR073,LESI,29,Acq,CS,Day 16,13.5625
SKR073,LESI,29,Acq,CS,Day 17,13.375
SKR073,LESI,29,Acq,CS,Day 18,13.0625
SKR073,LESI,29,Acq,CS,Day 19,9.9375
SKR073,LESI,29,Acq,CS,Day 20,9.25
SKR073,LESI,29,Acq,CS,Day 21,7.75
